@relation train_playmethod_class1_class2_V2

@attribute temporalCentroid numeric
@attribute LogSpecCentroid numeric
@attribute LogSpecSpread numeric
@attribute Energy numeric
@attribute ZeroCrossings numeric
@attribute SpecCentroid numeric
@attribute SpecSpread numeric
@attribute Rolloff numeric
@attribute Flux numeric
@attribute bandsCoefSum numeric
@attribute prjmin numeric
@attribute prjmax numeric
@attribute prjsum numeric
@attribute prjdis numeric
@attribute prjstd numeric
@attribute LogAttackTime numeric
@attribute playmethod {blown,string,struck_Hrm}
@attribute class1 {aerophone,chordophone}
@attribute class2 {aero_single-reed,chrd_composite,aero_lip-vibrated,chrd_simple,aero_double-reed,aero_free-reed,aero_side}
@attribute mix1_instrument {TenorSaxophone,ElectricGuitar,DTrumpet,TenorTrombone,Violin,CTrumpet,B-flatclarinet,Piano,DoubleBass,Oboe,Accordian}

@data
1.035114,-0.414607,0.799828,0.001387,317,432.164,233.9858,648.6877,0,370.1586,-0.999502,0.015932,-0.03159,34.53156,0.171187,0.218593,blown,aerophone,aero_lip-vibrated,TenorTrombone
0.873166,-2.079239,1.199788,0.003941,63,147.1388,125.8921,131.8909,0,486.6048,-0.999016,0.022978,-0.029771,36.09782,0.171513,-0.669145,struck_Hrm,chordophone,chrd_simple,Piano
1.121035,-1.538025,0.619436,-0.000567,125,191.4134,101.7468,263.7817,0,451.0064,-0.996794,0.073386,-0.028066,36.79403,0.1718,-0.580055,string,chordophone,chrd_composite,ElectricGuitar
1.330722,-0.741438,1.378843,-0.007449,174,443.3776,382.3597,783.2703,0,346.1758,-0.999787,0.015815,-0.029702,33.71523,0.171525,-0.35427,blown,aerophone,aero_lip-vibrated,DTrumpet
1.771543,-0.385813,1.194312,-0.000029,258,520.8657,389.598,915.1611,0,368.7644,-0.998658,0.040673,-0.028996,35.64533,0.171646,-0.024803,blown,aerophone,aero_single-reed,B-flatclarinet
1.071612,-0.113223,1.126595,-0.000586,250,619.7991,528.8185,785.9619,0.000007,247.8551,-0.996872,0.047923,-0.027409,38.54373,0.171906,-0.276282,blown,aerophone,aero_free-reed,Accordian
0.991586,-0.38448,0.675809,-0.000766,209,419.7572,165.3293,522.1802,0,389.3385,-0.997532,0.016418,-0.032926,36.82782,0.170935,0.083249,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.075736,-0.589099,1.36254,-0.003891,229,513.6466,514.1668,783.2703,0.000004,227.4698,-0.997876,0.0347,-0.029838,37.41748,0.171501,-0.276282,blown,aerophone,aero_free-reed,Accordian
1.394951,-0.053498,1.307238,0.004198,199,589.0852,270.5286,791.3452,0,434.4843,-0.997586,0.048702,-0.031215,36.68507,0.171256,-0.240255,blown,aerophone,aero_lip-vibrated,CTrumpet
1.067843,-1.356103,0.755384,0.002105,125,227.8119,148.255,390.2893,0.000011,326.1797,-0.995796,0.016433,-0.032392,37.17132,0.171037,-0.414578,string,chordophone,chrd_composite,ElectricGuitar
1.519636,0.070996,1.231501,-0.008323,307,684.6294,427.8649,1052.435,0,377.8843,-0.998648,0.027596,-0.030845,35.86573,0.171323,-0.237643,blown,aerophone,aero_lip-vibrated,CTrumpet
1.032484,-0.047115,0.807836,-0.004522,270,544.6874,220.5039,654.071,0,375.656,-0.999197,0.020885,-0.030077,35.34229,0.17146,0.08522,blown,aerophone,aero_double-reed,Oboe
1.523245,-0.334617,1.171889,-0.003192,249,506.5029,316.198,783.2703,0,403.5881,-0.999305,0.024243,-0.028605,35.13506,0.171711,-0.237643,blown,aerophone,aero_lip-vibrated,CTrumpet
1.693705,-1.243024,0.752875,-0.000716,63,248.755,189.542,261.0901,0,379.8196,-0.999412,0.020868,-0.02919,34.68853,0.171613,0.327032,blown,aerophone,aero_single-reed,TenorSaxophone
1.041239,-0.916902,0.847418,-0.001513,147,301.2533,140.3059,390.2893,0,446.0674,-0.997162,0.057046,-0.028801,36.74788,0.171679,0.218611,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.002778,-0.202092,0.657264,0.003233,253,478.1854,229.7819,522.1802,0,364.1034,-0.999576,0.011595,-0.030996,34.37255,0.171296,0.093207,blown,aerophone,aero_lip-vibrated,TenorTrombone
0.79522,-2.398226,0.716126,0.002639,58,106.7253,59.33164,129.1992,0,403.8833,-0.990326,0.024774,-0.033692,39.28279,0.170786,-0.696172,struck_Hrm,chordophone,chrd_simple,Piano
1.512944,-1.04929,1.149175,0.001586,313,340.7147,307.8291,654.071,0,384.9875,-0.998105,0.026921,-0.031044,36.67879,0.171287,0.054358,blown,aerophone,aero_single-reed,B-flatclarinet
1.018828,-0.626265,0.713645,-0.002039,168,360.4516,161.3485,519.4885,0,395.0806,-0.999056,0.007431,-0.032416,34.98859,0.171033,0.069723,blown,aerophone,aero_lip-vibrated,TenorTrombone
0.699168,-1.182277,1.078926,-0.006451,213,310.0168,315.4609,648.6877,0.000041,314.6296,-0.996439,0.075543,-0.046928,53.43803,0.178021,-0.067706,string,chordophone,chrd_composite,Violin
1.067843,-1.47768,0.648923,-0.008239,126,201.071,107.6483,387.5977,0,435.883,-0.997715,0.063587,-0.029346,35.73393,0.171586,-0.414578,string,chordophone,chrd_composite,ElectricGuitar
1.810818,-1.48073,0.647542,-0.007821,126,200.5763,107.3263,387.5977,0,442.4835,-0.999138,0.022327,-0.031123,34.91627,0.171273,-0.342021,string,chordophone,chrd_composite,ElectricGuitar
1.46164,-1.246398,1.095326,0.000534,153,302.254,321.088,651.3794,0.000001,341.6441,-0.999346,0.007965,-0.032612,35.09611,0.170996,-0.023366,blown,aerophone,aero_single-reed,B-flatclarinet
1.535154,-0.708239,1.378666,0.003664,198,436.047,330.5737,783.2703,0,380.951,-0.99884,0.039917,-0.028056,35.13585,0.171802,-0.298967,blown,aerophone,aero_lip-vibrated,CTrumpet
1.300985,-0.697476,1.331354,-0.001274,222,476.5731,511.969,783.2703,0.00001,243.8216,-0.996649,0.051581,-0.029169,39.15517,0.171616,-0.122699,string,chordophone,chrd_composite,DoubleBass
0.999821,-0.066255,0.731841,0.008148,314,530.8132,214.5826,654.071,0,369.5973,-0.998973,0.024122,-0.029762,36.17853,0.171515,0.055009,blown,aerophone,aero_double-reed,Oboe
1.535154,-0.735017,1.386387,0.005889,219,431.6959,334.5608,783.2703,0,378.6658,-0.999227,0.029561,-0.028468,34.99563,0.171734,-0.298967,blown,aerophone,aero_lip-vibrated,CTrumpet
1.679426,-1.07792,0.773782,-0.002656,125,279.529,209.0979,263.7817,0,390.9186,-0.999153,0.018078,-0.030456,34.79038,0.171393,0.297961,blown,aerophone,aero_single-reed,TenorSaxophone
0.991586,-0.253956,0.79457,0.000624,242,488.0332,314.3791,524.8718,0.000001,369.9147,-0.999571,0.021119,-0.028609,34.36206,0.171711,0.083249,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.906808,-0.340241,1.127563,0.00509,294,515.6119,349.9416,912.4695,0,393.7107,-0.998821,0.040047,-0.029468,35.3585,0.171565,-0.022712,blown,aerophone,aero_single-reed,B-flatclarinet
1.000043,0.073714,0.607902,0.002115,313,563.2407,179.0646,651.3794,0,388.3479,-0.997308,0.03353,-0.028847,36.9863,0.171671,-0.173352,blown,aerophone,aero_double-reed,Oboe
0.627827,-2.767966,0.972367,-0.004432,55,97.21492,97.01092,193.7988,161000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,339.2734,-0.984316,0.039989,-0.033784,41.78216,0.170768,-0.696319,struck_Hrm,chordophone,chrd_simple,Piano
1.519636,0.130799,1.066842,0.007176,248,639.8105,298.3174,915.1611,0,425.2324,-0.998772,0.025932,-0.028843,36.52741,0.171672,-0.237643,blown,aerophone,aero_lip-vibrated,CTrumpet
1.25619,-0.523805,1.387655,0.003089,224,537.8892,522.0727,785.9619,0.000002,256.459,-0.997739,0.044736,-0.028501,37.22981,0.171729,-0.157229,string,chordophone,chrd_composite,DoubleBass
0.685203,-1.954245,1.185066,0.005722,110,175.0198,134.2391,261.0901,0,402.6491,-0.992866,0.01629,-0.033214,37.89403,0.17088,-0.696319,struck_Hrm,chordophone,chrd_simple,Piano
1.027577,-0.370894,0.801539,-0.000524,322,444.5006,239.5679,645.9961,0,368.5001,-0.999502,0.013036,-0.031736,34.29148,0.17116,0.227624,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.018828,-0.499371,0.746516,-0.000844,215,402.8484,231.1668,519.4885,0,397.5443,-0.998858,0.028713,-0.028396,35.90234,0.171746,0.069723,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.040089,-0.133853,0.893689,0.004255,298,527.4255,232.6018,656.7627,0,379.651,-0.999595,0.00567,-0.031808,34.13113,0.171147,-0.175294,blown,aerophone,aero_double-reed,Oboe
1.512944,-0.415065,1.161489,0.001555,265,500.9089,353.6277,915.1611,0,381.0849,-0.999037,0.028514,-0.02995,35.86166,0.171482,0.054358,blown,aerophone,aero_single-reed,B-flatclarinet
1.67324,-0.709849,0.630011,-0.000986,125,344.3052,221.431,519.4885,0,390.1258,-0.999315,0.028141,-0.028973,34.76247,0.17165,0.365883,blown,aerophone,aero_single-reed,TenorSaxophone
1.394951,-0.097065,1.232489,0.003687,224,588.3589,326.0488,912.4695,0,394.0771,-0.999592,0.003838,-0.031671,33.9419,0.171172,-0.240255,blown,aerophone,aero_lip-vibrated,CTrumpet
1.225879,-0.411881,0.843174,-0.003578,170,448.0543,300.4109,648.6877,0.000001,336.5257,-0.998809,0.026242,-0.030075,36.25059,0.17146,-0.055417,blown,aerophone,aero_single-reed,TenorSaxophone
1.22923,-0.300468,0.875624,-0.007048,184,483.6322,301.5798,651.3794,0.000001,342.7844,-0.998923,0.026548,-0.031007,35.86533,0.171294,-0.20188,blown,aerophone,aero_single-reed,TenorSaxophone
1.391502,-0.511388,1.3798,0.005992,225,512.5461,410.2847,917.8528,0,349.9011,-0.999121,0.02989,-0.027367,35.08258,0.171913,-0.2911,blown,aerophone,aero_lip-vibrated,CTrumpet
0.966139,-2.32279,2.023256,0.000235,67,166.772,163.5474,258.3984,0,506.9064,-0.999298,0.015714,-0.029142,35.43372,0.171621,-0.669145,struck_Hrm,chordophone,chrd_simple,Piano
0.952899,-0.899446,1.119459,-0.005954,237,371.148,331.9806,651.3794,0.000016,317.1148,-0.999124,0.031113,-0.030486,35.3568,0.171387,-0.155578,string,chordophone,chrd_composite,Violin
1.073628,-1.027987,0.816917,0.005301,202,283.5982,155.1269,392.981,0.000001,337.116,-0.996839,0.034748,-0.030971,36.7816,0.1713,-0.476059,string,chordophone,chrd_composite,ElectricGuitar
1.917447,-1.08186,1.163566,0.003485,217,339.6532,325.0148,780.5786,0,368.4935,-0.999395,0.018563,-0.030885,35.01762,0.171316,-0.022712,blown,aerophone,aero_single-reed,B-flatclarinet
1.535154,-0.588675,1.39594,0.000237,215,477.8214,365.0886,785.9619,0,362.8167,-0.998557,0.032395,-0.028948,36.33549,0.171654,-0.298967,blown,aerophone,aero_lip-vibrated,CTrumpet
1.771543,-1.050501,1.175976,0.001063,265,350.226,336.3926,783.2703,0,366.3392,-0.999501,0.007986,-0.030713,34.82781,0.171347,-0.024803,blown,aerophone,aero_single-reed,B-flatclarinet
1.002778,-0.220838,0.664154,-0.001319,251,472.8484,227.7606,522.1802,0,374.7678,-0.999145,0.027558,-0.028263,35.49387,0.171768,0.093207,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.040175,-0.618028,0.707232,0.003216,290,363.0575,170.4363,519.4885,0,383.7484,-0.999606,0.017135,-0.029479,34.28495,0.171564,0.218593,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.002778,-0.21318,0.68887,0.005559,256,480.6314,257.4231,522.1802,0,334.2831,-0.998833,0.013967,-0.031612,35.41248,0.171183,0.093207,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.549887,-0.092052,1.111591,0.002863,200,571.5893,313.9171,912.4695,0,404.7549,-0.997371,0.037925,-0.031535,38.31477,0.171197,-0.253451,blown,aerophone,aero_lip-vibrated,CTrumpet
1.330722,-0.82943,1.378373,-0.005456,188,414.8489,350.7937,783.2703,0,360.9232,-0.999719,0.009596,-0.030509,34.03797,0.171383,-0.35427,blown,aerophone,aero_lip-vibrated,CTrumpet
1.012393,-0.337772,0.701177,0.000245,242,440.2129,216.8537,522.1802,0,371.906,-0.999433,0.023866,-0.030121,34.56718,0.171452,0.098561,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.081512,-1.23303,0.727342,0.005338,126,242.5956,131.1124,390.2893,0,390.8657,-0.999316,0.010354,-0.030774,34.87824,0.171336,-0.491264,string,chordophone,chrd_composite,ElectricGuitar
0.982023,-1.069607,1.025495,-0.000198,248,315.6417,273.9094,524.8718,0,340.6552,-0.999406,0.01698,-0.029722,34.99716,0.171521,-0.071555,string,chordophone,chrd_composite,Violin
0.816817,-2.623896,1.171059,-0.004215,32,100.939,66.10246,129.1992,0.000002,374.0152,-0.986182,0.040504,-0.032436,40.58291,0.171029,-0.669145,struck_Hrm,chordophone,chrd_simple,Piano
1.299325,-0.255179,0.902328,-0.008039,318,500.8252,296.5416,783.2703,0,361.1525,-0.998252,0.044303,-0.028896,36.40405,0.171663,0.098797,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.526726,-0.573368,1.351468,-0.004098,196,476.9579,363.161,783.2703,0,359.6801,-0.999205,0.030844,-0.03066,35.09826,0.171356,-0.242212,blown,aerophone,aero_lip-vibrated,CTrumpet
1.132893,-1.276667,0.716691,0.003401,126,234.8453,126.914,390.2893,0,396.1335,-0.999073,0.02013,-0.030247,34.93417,0.17143,-0.712472,string,chordophone,chrd_composite,ElectricGuitar
1.906808,-1.329981,1.073759,-0.008989,146,283.6168,300.0639,651.3794,0,384.1221,-0.999442,0.016165,-0.030176,35.085,0.171442,-0.022712,blown,aerophone,aero_single-reed,B-flatclarinet
1.021142,0.047825,0.754409,-0.004039,304,573.1827,219.7443,654.071,0,369.0841,-0.999103,0.012335,-0.02999,35.72952,0.171475,0.08522,blown,aerophone,aero_double-reed,Oboe
1.448017,-0.837573,0.589543,0.004508,144,308.9588,182.8286,384.906,0,365.9747,-0.98687,0.007603,-0.038003,40.09037,0.169879,0.321853,blown,aerophone,aero_single-reed,TenorSaxophone
1.225879,-0.117373,1.010556,-0.006891,319,588.5143,437.6266,1173.56,0,331.4349,-0.99944,0.020481,-0.029227,35.0351,0.171607,-0.055417,blown,aerophone,aero_single-reed,TenorSaxophone
1.799928,-1.797597,0.403605,0.003358,63,151.3796,66.41211,131.8909,0,504.3471,-0.994628,0.096493,-0.026193,37.32011,0.172096,-0.342086,string,chordophone,chrd_composite,ElectricGuitar
1.536829,-1.203374,0.951082,-0.000249,132,275.4978,230.5307,516.7969,0,353.9722,-0.999062,0.023495,-0.028056,35.73555,0.171802,-0.252393,blown,aerophone,aero_lip-vibrated,CTrumpet
1.394951,-0.055269,1.203318,0.008381,243,595.2401,317.0055,912.4695,0,397.6052,-0.999649,0.008482,-0.031441,34.1292,0.171215,-0.240255,blown,aerophone,aero_lip-vibrated,CTrumpet
0.816817,-2.315289,2.723397,-0.000404,128,224.9369,186.5484,261.0901,0,530.7256,-0.997483,0.065083,-0.028295,36.33606,0.171763,-0.669145,struck_Hrm,chordophone,chrd_simple,Piano
1.523245,-0.569976,1.302101,0.002215,168,463.5821,337.2536,785.9619,0,399.3249,-0.999485,0.018673,-0.028745,34.81917,0.171688,-0.237643,blown,aerophone,aero_lip-vibrated,CTrumpet
1.300985,-0.886184,1.225826,-0.005584,198,408.2039,464.1054,777.887,0.000002,243.4545,-0.996403,0.06082,-0.026059,38.45793,0.172116,-0.122699,string,chordophone,chrd_composite,DoubleBass
0.999821,-0.171038,0.915837,0.000552,264,520.486,249.7841,656.7627,0,354.7055,-0.999307,0.016405,-0.030718,35.49081,0.171346,0.055009,blown,aerophone,aero_double-reed,Oboe
0.975964,-1.365036,1.015407,0.003487,139,271.2294,298.6192,395.6726,0.00003,322.545,-0.997711,0.047951,-0.026523,36.78446,0.172045,-0.071555,string,chordophone,chrd_composite,Violin
0.966139,-2.562059,2.869555,-0.002112,128,213.8184,186.7862,261.0901,0,533.6517,-0.998439,0.050537,-0.029001,35.63578,0.171645,-0.669145,struck_Hrm,chordophone,chrd_simple,Piano
1.771543,-1.507101,0.949473,0.002381,142,242.3621,284.5002,258.3984,0.000001,338.9696,-0.998695,0.032129,-0.027431,36.33894,0.171903,-0.024803,blown,aerophone,aero_single-reed,B-flatclarinet
1.239341,-0.761498,1.253803,0.000945,213,442.5126,478.7917,780.5786,0.000007,235.395,-0.99718,0.050932,-0.029927,38.18835,0.171486,-0.161794,string,chordophone,chrd_composite,DoubleBass
1.693705,-0.793293,0.714619,0.002994,125,332.756,227.1261,519.4885,0,379.441,-0.999416,0.021974,-0.030219,34.59554,0.171435,0.327032,blown,aerophone,aero_single-reed,TenorSaxophone
0.766223,-1.716484,2.256015,0.002484,154,250.5758,144.8775,263.7817,0,529.532,-0.998178,0.051146,-0.026864,35.7703,0.171992,-0.696319,struck_Hrm,chordophone,chrd_simple,Piano
1.121035,-1.124637,0.755347,-0.004386,126,263.2425,143.6754,390.2893,0,374.512,-0.998037,0.013138,-0.032795,35.63772,0.17096,-0.580055,string,chordophone,chrd_composite,ElectricGuitar
1.019867,-0.599139,0.728637,-0.000775,195,370.419,185.3752,519.4885,0,387.323,-0.999615,0.018738,-0.029692,34.22604,0.171527,0.061109,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.445637,-0.048619,0.904043,0.003941,242,598.303,435.601,1170.868,0.000005,324.735,-0.996679,0.063862,-0.026557,38.16817,0.17204,0.313422,blown,aerophone,aero_single-reed,TenorSaxophone
1.526726,-0.987335,1.262585,0.00447,170,365.0235,330.1725,785.9619,0,350.6337,-0.996309,0.05489,-0.028325,38.17507,0.171758,-0.242212,blown,aerophone,aero_lip-vibrated,CTrumpet
1.396315,-0.029151,0.903364,-0.009028,125,603.3102,433.7352,1170.868,0,365.5769,-0.996665,0.057639,-0.029588,37.5985,0.171545,-0.095031,blown,aerophone,aero_single-reed,TenorSaxophone
1.810818,-1.235067,0.726347,0.003084,126,242.1892,130.7144,390.2893,0,387.2685,-0.997978,0.039403,-0.031219,36.75688,0.171255,-0.342021,string,chordophone,chrd_composite,ElectricGuitar
1.519636,0.014848,1.202718,-0.004027,205,651.654,400.1889,1049.744,0,379.313,-0.99878,0.021505,-0.03154,36.14969,0.171197,-0.237643,blown,aerophone,aero_lip-vibrated,CTrumpet
1.071612,-0.511229,1.293436,-0.005072,252,523.6236,520.2809,783.2703,0.000006,236.4766,-0.997224,0.060269,-0.028694,37.51045,0.171697,-0.276282,string,chordophone,chrd_composite,DoubleBass
1.526726,-0.652498,1.391065,0.00329,192,465.3412,379.0441,788.6536,0,345.0598,-0.99929,0.013959,-0.030105,35.45001,0.171455,-0.242212,blown,aerophone,aero_lip-vibrated,CTrumpet
1.021142,-0.338903,0.933689,0.005126,279,471.1379,250.4013,651.3794,0,356.8317,-0.998278,0.025672,-0.03198,36.33845,0.171115,0.08522,blown,aerophone,aero_double-reed,Oboe
1.300985,-0.458187,1.309382,0.00043,349,545.0054,542.9183,788.6536,0.000001,254.5222,-0.998079,0.041529,-0.027807,36.94118,0.171842,-0.122699,string,chordophone,chrd_composite,DoubleBass
1.001197,-0.3156,0.726985,0.001343,241,452.9989,251.8639,522.1802,0,374.5438,-0.999456,0.017346,-0.030123,34.50983,0.171452,0.079501,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.448017,-0.144076,0.956442,0.007711,202,568.8623,425.8537,1168.176,0.000002,310.5462,-0.996523,0.06982,-0.029157,37.67531,0.171618,0.321853,blown,aerophone,aero_single-reed,TenorSaxophone
1.299325,-0.361366,0.805049,-0.008356,382,453.1748,263.6138,777.887,0,370.1305,-0.997073,0.071803,-0.028153,36.55708,0.171786,0.098797,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.003858,-2.106931,1.781322,0.000459,81,177.4916,160.7755,261.0901,0,503.9336,-0.999212,0.020354,-0.030305,35.70132,0.17142,-0.669145,struck_Hrm,chordophone,chrd_simple,Piano
1.850129,-1.415916,0.979606,-0.000272,160,255.3367,269.0534,390.2893,0.000002,359.2591,-0.999054,0.027342,-0.028708,35.5606,0.171694,-0.026181,blown,aerophone,aero_single-reed,B-flatclarinet
0.966139,-2.313853,0.738579,0.005873,64,116.2248,79.38581,131.8909,0,438.123,-0.994406,0.012576,-0.035331,38.09066,0.170455,-0.669145,struck_Hrm,chordophone,chrd_simple,Piano
1.396315,-0.586361,0.887136,0.0019,220,415.6574,349.1727,524.8718,0,349.5926,-0.998663,0.036102,-0.029665,36.38362,0.171531,-0.095031,blown,aerophone,aero_single-reed,TenorSaxophone
1.535154,-0.652303,1.38643,0.001111,182,452.3957,336.6416,785.9619,0,380.7877,-0.998961,0.039097,-0.027843,35.08609,0.171837,-0.298967,blown,aerophone,aero_lip-vibrated,CTrumpet
1.799928,-1.456063,0.658326,-0.002802,126,204.5852,109.8169,387.5977,0,443.352,-0.998578,0.015017,-0.032408,35.50904,0.171034,-0.342086,string,chordophone,chrd_composite,ElectricGuitar
1.300985,-0.751663,1.255636,-0.00307,221,441.8504,467.1005,780.5786,0.00001,246.3755,-0.996314,0.059561,-0.027734,39.09735,0.171854,-0.122699,string,chordophone,chrd_composite,DoubleBass
1.850129,-0.996299,1.181011,-0.001283,188,356.7027,317.0436,907.0862,0,391.8502,-0.998223,0.014959,-0.031227,35.45865,0.171254,-0.026181,blown,aerophone,aero_single-reed,B-flatclarinet
0.978184,-1.095369,1.021978,-0.003808,196,310.8007,274.7291,645.9961,0,341.5245,-0.999454,0.016037,-0.029949,34.8839,0.171482,-0.071555,string,chordophone,chrd_composite,Violin
0.997854,-0.428063,0.782276,0.002725,279,423.9646,221.4383,522.1802,0,371.2693,-0.999527,0.018249,-0.030294,34.46351,0.171421,0.157788,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.810818,-1.73698,0.474131,-0.008598,63,160.5874,76.24933,255.7068,0,480.48,-0.99689,0.069436,-0.02602,36.47031,0.172122,-0.342021,string,chordophone,chrd_composite,ElectricGuitar
1.330722,-0.748551,1.389014,-0.007781,237,444.2804,386.3413,785.9619,0,343.7324,-0.999467,0.027323,-0.029525,34.39087,0.171555,-0.35427,blown,aerophone,aero_lip-vibrated,CTrumpet
1.526726,-0.500195,1.353716,0.004877,233,505.5585,395.7533,912.4695,0,349.6865,-0.999,0.023442,-0.030707,35.31648,0.171348,-0.242212,blown,aerophone,aero_lip-vibrated,CTrumpet
0.786984,-2.854865,2.986997,0.006519,172,199.5851,197.7489,261.0901,0,536.0786,-0.996743,0.073893,-0.027218,36.89002,0.171937,-0.669283,struck_Hrm,chordophone,chrd_simple,Piano
1.001197,-0.439338,0.776408,0.003407,225,426.314,267.405,524.8718,0,369.164,-0.999787,0.01086,-0.030399,33.72755,0.171403,0.079501,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.07839,-0.549206,1.248788,-0.007397,257,498.5829,490.5091,783.2703,0.000011,234.273,-0.997793,0.048912,-0.027216,37.25867,0.171937,-0.276338,blown,aerophone,aero_free-reed,Accordian
0.699168,-1.611188,0.729258,-0.006636,68,197.5172,188.6642,261.0901,0,359.8344,-0.998518,0.013129,-0.050663,51.96856,0.177142,-0.067706,string,chordophone,chrd_composite,Violin
1.799928,-1.387286,0.684536,-0.00068,125,215.9384,116.3199,390.2893,0,421.0097,-0.999297,0.002493,-0.032154,34.1932,0.171082,-0.342086,string,chordophone,chrd_composite,ElectricGuitar
1.526102,-1.026314,1.169498,-0.004951,253,339.9776,298.6657,777.887,0,376.1626,-0.999283,0.024883,-0.029455,35.25892,0.171568,-0.312404,blown,aerophone,aero_lip-vibrated,CTrumpet
1.850129,-1.406124,1.032486,0.003408,176,267.2654,301.559,519.4885,0,350.274,-0.999329,0.012687,-0.030057,35.45653,0.171463,-0.026181,blown,aerophone,aero_single-reed,B-flatclarinet
1.67324,-0.718087,0.656002,-0.000083,126,344.9591,226.2057,519.4885,0,381.1193,-0.999546,0.017516,-0.029375,34.42252,0.171581,0.365883,blown,aerophone,aero_single-reed,TenorSaxophone
1.523245,-0.532595,1.190248,-0.00168,159,453.0651,315.8194,783.2703,0,400.798,-0.999447,0.02466,-0.030024,34.75788,0.171469,-0.237643,blown,aerophone,aero_lip-vibrated,CTrumpet
1.523245,-0.055988,1.273691,0.000031,279,646.1175,432.8971,1049.744,0,374.1736,-0.99867,0.025595,-0.030975,35.81838,0.1713,-0.237643,blown,aerophone,aero_lip-vibrated,CTrumpet
0.952899,-1.600773,0.738498,-0.004658,85,199.2239,185.7205,261.0901,0.000001,357.1416,-0.998621,0.013442,-0.031414,35.3629,0.17122,-0.155578,string,chordophone,chrd_composite,Violin
1.25619,-0.219592,1.266636,-0.003193,265,619.1775,559.364,912.4695,0,271.1491,-0.997251,0.050381,-0.026099,37.71294,0.17211,-0.157229,string,chordophone,chrd_composite,DoubleBass
1.027577,-0.497368,0.860774,0.00168,363,426.1868,291.4876,651.3794,0,376.9182,-0.999414,0.02604,-0.030272,34.6505,0.171425,0.227624,blown,aerophone,aero_lip-vibrated,TenorTrombone
