temporalCentroid,LogSpecCentroid,LogSpecSpread,Energy,ZeroCrossings,SpecCentroid,SpecSpread,Rolloff,Flux,bandsCoefSum,prjmin,prjmax,prjsum,prjdis,prjstd,LogAttackTime,playmethod,class 1,class2,mix1_instrument
1.25619,-0.2065796,1.246448,0.000871321,261,622.0146,575.7661,1170.868,5.35E-07,270.2029,-0.99702,0.0532212,-0.02559279,37.85512,0.1721861,-0.1572295,string,chordophone,chrd_composite,DoubleBass
1.906808,-1.088177,1.160995,0.003643325,217,338.3201,325.7115,780.5786,2.96E-08,380.1985,-0.9993989,0.01779721,-0.030979,35.10583,0.171299,-0.022712,blown,aerophone,aero_single-reed,B-flatclarinet
1.295816,-0.07612224,1.253159,-0.001316536,313,664.7796,562.0419,1041.669,2.12E-06,247.5956,-0.9971889,0.05192446,-0.02781885,37.64525,0.1718405,-0.007659924,string,chordophone,chrd_composite,DoubleBass
1.46164,-1.449928,0.9521677,-0.000330484,135,247.7607,265.7759,390.2893,1.20E-06,338.0179,-0.9988341,0.006325602,-0.03299802,35.70272,0.1709215,-0.02336622,blown,aerophone,aero_single-reed,B-flatclarinet
1.22923,0.06153402,1.004526,0.006932738,289,661.8347,476.9255,1305.45,5.76E-07,323.7492,-0.9984886,0.04198131,-0.02743292,35.69248,0.1719025,-0.2018804,blown,aerophone,aero_single-reed,TenorSaxophone
1.536829,-1.325001,0.9203602,0.00165987,149,250.5286,216.806,263.7817,8.17E-10,363.5386,-0.9989209,0.03111625,-0.02932933,35.89733,0.1715891,-0.2523927,blown,aerophone,aero_lip-vibrated,CTrumpet
1.07839,0.130945,1.167458,0.001927704,300,724.5517,542.5521,979.7607,2.40E-06,248.3166,-0.9965404,0.05594687,-0.02768078,38.77585,0.1718627,-0.2763377,blown,aerophone,aero_free-reed,Accordian
1.035114,-0.4146066,0.7998283,0.001386535,317,432.164,233.9858,648.6877,8.42E-09,370.1586,-0.9995019,0.01593249,-0.03158979,34.53156,0.1711874,0.2185927,blown,aerophone,aero_lip-vibrated,TenorTrombone
0.8731655,-2.079239,1.199788,0.003940986,63,147.1388,125.8921,131.8909,9.34E-13,486.6048,-0.9990158,0.02297811,-0.02977134,36.09782,0.171513,-0.6691447,struck_Hrm,chordophone,chrd_simple,Piano
1.121035,-1.538025,0.6194363,-0.000566679,125,191.4134,101.7468,263.7817,6.10E-10,451.0064,-0.9967943,0.07338584,-0.02806632,36.79403,0.1718002,-0.5800555,string,chordophone,chrd_composite,ElectricGuitar
1.330722,-0.741438,1.378843,-0.007448781,174,443.3776,382.3597,783.2703,4.58E-10,346.1758,-0.9997872,0.01581456,-0.02970172,33.71523,0.171525,-0.3542704,blown,aerophone,aero_lip-vibrated,DTrumpet
1.771543,-0.3858135,1.194312,-2.95E-05,258,520.8657,389.598,915.1611,8.13E-08,368.7644,-0.9986582,0.04067289,-0.02899649,35.64533,0.1716457,-0.02480273,blown,aerophone,aero_single-reed,B-flatclarinet
1.071612,-0.1132229,1.126595,-0.000586066,250,619.7991,528.8185,785.9619,7.25E-06,247.8551,-0.9968718,0.04792273,-0.02740942,38.54373,0.1719062,-0.2762819,blown,aerophone,aero_free-reed,Accordian
0.9915858,-0.3844796,0.6758086,-0.000766107,209,419.7572,165.3293,522.1802,2.70E-07,389.3385,-0.9975315,0.01641817,-0.03292648,36.82782,0.1709353,0.08324903,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.075736,-0.5890994,1.36254,-0.0038911,229,513.6466,514.1668,783.2703,4.36E-06,227.4698,-0.9978761,0.03469957,-0.02983808,37.41748,0.1715014,-0.2762819,blown,aerophone,aero_free-reed,Accordian
1.394951,-0.05349797,1.307238,0.004198453,199,589.0852,270.5286,791.3452,4.27E-10,434.4843,-0.9975864,0.04870239,-0.03121499,36.68507,0.1712561,-0.2402551,blown,aerophone,aero_lip-vibrated,CTrumpet
1.067843,-1.356103,0.7553841,0.002104569,125,227.8119,148.255,390.2893,1.08E-05,326.1797,-0.9957961,0.01643268,-0.032392,37.17132,0.1710374,-0.4145776,string,chordophone,chrd_composite,ElectricGuitar
1.519636,0.07099558,1.231501,-0.00832326,307,684.6294,427.8649,1052.435,4.06E-10,377.8843,-0.9986477,0.02759565,-0.03084534,35.86573,0.1713231,-0.237643,blown,aerophone,aero_lip-vibrated,CTrumpet
1.032484,-0.04711525,0.8078355,-0.004522071,270,544.6874,220.5039,654.071,6.93E-08,375.656,-0.9991973,0.02088525,-0.03007666,35.34229,0.1714597,0.08522017,blown,aerophone,aero_double-reed,Oboe
1.523245,-0.334617,1.171889,-0.003192495,249,506.5029,316.198,783.2703,1.29E-10,403.5881,-0.9993055,0.02424348,-0.02860498,35.13506,0.1717113,-0.237643,blown,aerophone,aero_lip-vibrated,CTrumpet
1.693705,-1.243024,0.7528752,-0.000716138,63,248.755,189.542,261.0901,3.57E-10,379.8196,-0.9994115,0.02086772,-0.0291895,34.68853,0.1716129,0.3270321,blown,aerophone,aero_single-reed,TenorSaxophone
1.041239,-0.9169018,0.8474184,-0.001512837,147,301.2533,140.3059,390.2893,4.75E-08,446.0674,-0.9971622,0.05704582,-0.02880127,36.74788,0.1716785,0.2186105,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.002778,-0.2020918,0.6572636,0.0032327,253,478.1854,229.7819,522.1802,9.13E-08,364.1034,-0.9995759,0.01159539,-0.03099552,34.37255,0.171296,0.0932072,blown,aerophone,aero_lip-vibrated,TenorTrombone
0.79522,-2.398226,0.7161263,0.002639231,58,106.7253,59.33164,129.1992,7.56E-08,403.8833,-0.9903261,0.0247743,-0.03369215,39.28279,0.170786,-0.6961724,struck_Hrm,chordophone,chrd_simple,Piano
1.512944,-1.04929,1.149175,0.001585881,313,340.7147,307.8291,654.071,1.51E-08,384.9875,-0.9981051,0.02692059,-0.031044,36.67879,0.1712872,0.05435766,blown,aerophone,aero_single-reed,B-flatclarinet
1.018828,-0.6262646,0.7136445,-0.002039272,168,360.4516,161.3485,519.4885,2.11E-08,395.0806,-0.9990556,0.007431072,-0.03241608,34.98859,0.1710328,0.06972346,blown,aerophone,aero_lip-vibrated,TenorTrombone
0.6991683,-1.182277,1.078926,-0.006450602,213,310.0168,315.4609,648.6877,4.15E-05,314.6296,-0.9964392,0.07554349,-0.04692829,53.43803,0.178021,-0.06770574,string,chordophone,chrd_composite,Violin
1.067843,-1.47768,0.6489226,-0.008238991,126,201.071,107.6483,387.5977,1.83E-08,435.883,-0.9977153,0.06358675,-0.02934625,35.73393,0.1715862,-0.4145776,string,chordophone,chrd_composite,ElectricGuitar
1.810818,-1.48073,0.6475422,-0.007821171,126,200.5763,107.3263,387.5977,1.20E-09,442.4835,-0.9991376,0.02232748,-0.03112305,34.91627,0.1712728,-0.3420211,string,chordophone,chrd_composite,ElectricGuitar
1.46164,-1.246398,1.095326,0.000534329,153,302.254,321.088,651.3794,5.49E-07,341.6441,-0.9993458,0.007965432,-0.03261171,35.09611,0.1709956,-0.02336622,blown,aerophone,aero_single-reed,B-flatclarinet
1.535154,-0.7082394,1.378666,0.00366383,198,436.047,330.5737,783.2703,3.14E-11,380.951,-0.9988401,0.03991719,-0.02805632,35.13585,0.1718018,-0.2989668,blown,aerophone,aero_lip-vibrated,CTrumpet
1.300985,-0.6974759,1.331354,-0.001274132,222,476.5731,511.969,783.2703,9.52E-06,243.8216,-0.9966486,0.05158145,-0.02916923,39.15517,0.1716164,-0.1226992,string,chordophone,chrd_composite,DoubleBass
0.9998207,-0.06625514,0.7318405,0.008147771,314,530.8132,214.5826,654.071,6.49E-08,369.5973,-0.9989726,0.02412214,-0.02976175,36.17853,0.1715146,0.05500888,blown,aerophone,aero_double-reed,Oboe
1.535154,-0.7350175,1.386387,0.005888868,219,431.6959,334.5608,783.2703,5.13E-11,378.6658,-0.9992269,0.02956108,-0.02846837,34.99563,0.171734,-0.2989668,blown,aerophone,aero_lip-vibrated,CTrumpet
1.679426,-1.07792,0.7737823,-0.002655577,125,279.529,209.0979,263.7817,5.62E-09,390.9186,-0.999153,0.01807766,-0.03045612,34.79038,0.1713927,0.2979614,blown,aerophone,aero_single-reed,TenorSaxophone
0.9915858,-0.2539562,0.7945697,0.000623825,242,488.0332,314.3791,524.8718,1.05E-06,369.9147,-0.9995707,0.02111935,-0.02860933,34.36206,0.1717106,0.08324903,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.906808,-0.3402407,1.127563,0.00508986,294,515.6119,349.9416,912.4695,8.27E-09,393.7107,-0.9988205,0.04004706,-0.0294683,35.3585,0.1715653,-0.022712,blown,aerophone,aero_single-reed,B-flatclarinet
1.000043,0.07371443,0.6079016,0.00211471,313,563.2407,179.0646,651.3794,8.60E-09,388.3479,-0.9973084,0.03353018,-0.02884658,36.9863,0.1716709,-0.1733523,blown,aerophone,aero_double-reed,Oboe
0.627827,-2.767966,0.9723666,-0.004431777,55,97.21492,97.01092,193.7988,1.61E+137,339.2734,-0.9843157,0.03998908,-0.03378427,41.78216,0.1707678,-0.6963192,struck_Hrm,chordophone,chrd_simple,Piano
1.519636,0.130799,1.066842,0.007175575,248,639.8105,298.3174,915.1611,5.39E-11,425.2324,-0.9987721,0.0259322,-0.02884275,36.52741,0.1716716,-0.237643,blown,aerophone,aero_lip-vibrated,CTrumpet
1.25619,-0.5238049,1.387655,0.003089359,224,537.8892,522.0727,785.9619,1.88E-06,256.459,-0.9977386,0.04473622,-0.02850072,37.22981,0.1717287,-0.1572295,string,chordophone,chrd_composite,DoubleBass
0.6852032,-1.954245,1.185066,0.005722469,110,175.0198,134.2391,261.0901,1.28E-09,402.6491,-0.9928657,0.01628972,-0.03321371,37.89403,0.1708797,-0.6963192,struck_Hrm,chordophone,chrd_simple,Piano
1.027577,-0.3708938,0.801539,-0.000524208,322,444.5006,239.5679,645.9961,1.00E-08,368.5001,-0.999502,0.01303571,-0.03173579,34.29148,0.1711604,0.2276244,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.018828,-0.4993709,0.7465163,-0.00084421,215,402.8484,231.1668,519.4885,6.89E-08,397.5443,-0.998858,0.02871334,-0.02839571,35.90234,0.1717461,0.06972346,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.040089,-0.1338528,0.8936893,0.004254889,298,527.4255,232.6018,656.7627,6.44E-09,379.651,-0.9995951,0.005669508,-0.03180806,34.13113,0.1711469,-0.1752943,blown,aerophone,aero_double-reed,Oboe
1.512944,-0.4150647,1.161489,0.001554892,265,500.9089,353.6277,915.1611,6.86E-08,381.0849,-0.9990369,0.02851373,-0.02995008,35.86166,0.1714818,0.05435766,blown,aerophone,aero_single-reed,B-flatclarinet
1.67324,-0.7098487,0.6300111,-0.000986341,125,344.3052,221.431,519.4885,1.87E-09,390.1258,-0.9993148,0.02814067,-0.02897266,34.76247,0.1716497,0.3658826,blown,aerophone,aero_single-reed,TenorSaxophone
1.394951,-0.09706482,1.232489,0.003686864,224,588.3589,326.0488,912.4695,1.38E-11,394.0771,-0.9995925,0.00383841,-0.03167058,33.9419,0.1711724,-0.2402551,blown,aerophone,aero_lip-vibrated,CTrumpet
1.225879,-0.4118812,0.8431739,-0.003577507,170,448.0543,300.4109,648.6877,7.12E-07,336.5257,-0.9988088,0.0262424,-0.03007515,36.25059,0.17146,-0.05541662,blown,aerophone,aero_single-reed,TenorSaxophone
1.22923,-0.3004683,0.8756244,-0.007048475,184,483.6322,301.5798,651.3794,7.86E-07,342.7844,-0.9989234,0.02654768,-0.03100672,35.86533,0.1712939,-0.2018804,blown,aerophone,aero_single-reed,TenorSaxophone
1.391502,-0.5113876,1.3798,0.005991708,225,512.5461,410.2847,917.8528,6.41E-10,349.9011,-0.9991206,0.02988951,-0.02736662,35.08258,0.1719131,-0.2910995,blown,aerophone,aero_lip-vibrated,CTrumpet
0.966139,-2.32279,2.023256,0.000234829,67,166.772,163.5474,258.3984,8.20E-14,506.9064,-0.9992978,0.0157139,-0.0291418,35.43372,0.1716211,-0.6691447,struck_Hrm,chordophone,chrd_simple,Piano
0.9528988,-0.8994464,1.119459,-0.005954044,237,371.148,331.9806,651.3794,1.58E-05,317.1148,-0.9991235,0.03111349,-0.03048584,35.3568,0.1713874,-0.1555778,string,chordophone,chrd_composite,Violin
1.073628,-1.027987,0.8169167,0.005300624,202,283.5982,155.1269,392.981,9.27E-07,337.116,-0.9968389,0.03474755,-0.0309707,36.7816,0.1713005,-0.476059,string,chordophone,chrd_composite,ElectricGuitar
1.917447,-1.08186,1.163566,0.003485045,217,339.6532,325.0148,780.5786,7.06E-08,368.4935,-0.9993955,0.01856306,-0.03088541,35.01762,0.1713159,-0.022712,blown,aerophone,aero_single-reed,B-flatclarinet
1.535154,-0.5886753,1.39594,0.000237235,215,477.8214,365.0886,785.9619,1.44E-09,362.8167,-0.9985571,0.03239508,-0.02894798,36.33549,0.1716539,-0.2989668,blown,aerophone,aero_lip-vibrated,CTrumpet
1.771543,-1.050501,1.175976,0.001062979,265,350.226,336.3926,783.2703,1.77E-07,366.3392,-0.9995007,0.007986273,-0.03071259,34.82781,0.1713469,-0.02480273,blown,aerophone,aero_single-reed,B-flatclarinet
1.002778,-0.2208379,0.6641539,-0.001318595,251,472.8484,227.7606,522.1802,4.29E-07,374.7678,-0.999145,0.02755757,-0.02826277,35.49387,0.171768,0.0932072,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.040175,-0.6180281,0.7072322,0.003215665,290,363.0575,170.4363,519.4885,4.36E-09,383.7484,-0.9996061,0.01713507,-0.02947886,34.28495,0.1715635,0.2185927,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.002778,-0.2131802,0.6888698,0.005559373,256,480.6314,257.4231,522.1802,8.97E-09,334.2831,-0.9988334,0.01396733,-0.03161211,35.41248,0.1711832,0.0932072,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.549887,-0.09205211,1.111591,0.002863091,200,571.5893,313.9171,912.4695,5.39E-09,404.7549,-0.9973711,0.03792535,-0.03153548,38.31477,0.1711974,-0.2534505,blown,aerophone,aero_lip-vibrated,CTrumpet
1.330722,-0.8294303,1.378373,-0.005455856,188,414.8489,350.7937,783.2703,3.88E-10,360.9232,-0.9997191,0.009595788,-0.03050885,34.03797,0.1713833,-0.3542704,blown,aerophone,aero_lip-vibrated,CTrumpet
1.012393,-0.3377717,0.7011766,0.000244873,242,440.2129,216.8537,522.1802,3.15E-07,371.906,-0.9994334,0.02386559,-0.03012136,34.56718,0.1714518,0.09856132,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.081512,-1.23303,0.7273424,0.005338253,126,242.5956,131.1124,390.2893,6.42E-08,390.8657,-0.9993158,0.01035446,-0.03077425,34.87824,0.1713359,-0.4912642,string,chordophone,chrd_composite,ElectricGuitar
0.9820233,-1.069607,1.025495,-0.000197927,248,315.6417,273.9094,524.8718,1.70E-07,340.6552,-0.9994063,0.01698036,-0.02972233,34.99716,0.1715215,-0.07155538,string,chordophone,chrd_composite,Violin
0.8168174,-2.623896,1.171059,-0.004214796,32,100.939,66.10246,129.1992,2.03E-06,374.0152,-0.9861815,0.04050413,-0.03243603,40.58291,0.171029,-0.6691447,struck_Hrm,chordophone,chrd_simple,Piano
1.299325,-0.2551789,0.9023282,-0.008038653,318,500.8252,296.5416,783.2703,3.03E-08,361.1525,-0.9982525,0.04430331,-0.02889575,36.40405,0.1716627,0.09879671,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.526726,-0.5733681,1.351468,-0.00409828,196,476.9579,363.161,783.2703,2.04E-10,359.6801,-0.999205,0.03084419,-0.03066047,35.09826,0.1713563,-0.2422116,blown,aerophone,aero_lip-vibrated,CTrumpet
1.132893,-1.276667,0.7166912,0.003401157,126,234.8453,126.914,390.2893,1.45E-08,396.1335,-0.999073,0.0201304,-0.03024698,34.93417,0.1714297,-0.7124725,string,chordophone,chrd_composite,ElectricGuitar
1.906808,-1.329981,1.073759,-0.008988978,146,283.6168,300.0639,651.3794,4.47E-08,384.1221,-0.9994423,0.01616533,-0.03017593,35.085,0.1714422,-0.022712,blown,aerophone,aero_single-reed,B-flatclarinet
1.021142,0.04782453,0.7544086,-0.004039114,304,573.1827,219.7443,654.071,1.82E-08,369.0841,-0.9991031,0.01233522,-0.02998978,35.72952,0.1714749,0.08522017,blown,aerophone,aero_double-reed,Oboe
1.448017,-0.8375725,0.589543,0.004508351,144,308.9588,182.8286,384.906,4.58E-08,365.9747,-0.9868699,0.007603388,-0.0380033,40.09037,0.1698787,0.3218534,blown,aerophone,aero_single-reed,TenorSaxophone
1.225879,-0.1173726,1.010556,-0.006891125,319,588.5143,437.6266,1173.56,2.66E-08,331.4349,-0.9994395,0.02048085,-0.02922691,35.0351,0.1716066,-0.05541662,blown,aerophone,aero_single-reed,TenorSaxophone
1.799928,-1.797597,0.4036047,0.003358388,63,151.3796,66.41211,131.8909,5.64E-12,504.3471,-0.9946281,0.09649275,-0.02619335,37.32011,0.1720957,-0.342086,string,chordophone,chrd_composite,ElectricGuitar
1.536829,-1.203374,0.9510821,-0.000249289,132,275.4978,230.5307,516.7969,5.77E-09,353.9722,-0.9990622,0.02349489,-0.0280559,35.73555,0.1718019,-0.2523927,blown,aerophone,aero_lip-vibrated,CTrumpet
1.394951,-0.05526925,1.203318,0.008380812,243,595.2401,317.0055,912.4695,1.94E-11,397.6052,-0.9996491,0.008481751,-0.03144146,34.1292,0.1712147,-0.2402551,blown,aerophone,aero_lip-vibrated,CTrumpet
0.8168174,-2.315289,2.723397,-0.000404375,128,224.9369,186.5484,261.0901,9.09E-12,530.7256,-0.9974835,0.06508328,-0.02829471,36.33606,0.1717627,-0.6691447,struck_Hrm,chordophone,chrd_simple,Piano
1.523245,-0.5699759,1.302101,0.002214906,168,463.5821,337.2536,785.9619,6.87E-11,399.3249,-0.9994851,0.01867278,-0.02874539,34.81917,0.1716879,-0.237643,blown,aerophone,aero_lip-vibrated,CTrumpet
1.300985,-0.8861836,1.225826,-0.005584046,198,408.2039,464.1054,777.887,1.82E-06,243.4545,-0.9964028,0.0608196,-0.02605904,38.45793,0.1721161,-0.1226992,string,chordophone,chrd_composite,DoubleBass
0.9998207,-0.1710383,0.9158365,0.000551707,264,520.486,249.7841,656.7627,5.51E-08,354.7055,-0.9993073,0.01640492,-0.03071763,35.49081,0.171346,0.05500888,blown,aerophone,aero_double-reed,Oboe
0.9759644,-1.365036,1.015407,0.003486705,139,271.2294,298.6192,395.6726,3.02E-05,322.545,-0.9977113,0.04795075,-0.02652334,36.78446,0.1720452,-0.07155538,string,chordophone,chrd_composite,Violin
0.966139,-2.562059,2.869555,-0.002111646,128,213.8184,186.7862,261.0901,3.03E-14,533.6517,-0.9984386,0.05053703,-0.02900103,35.63578,0.1716449,-0.6691447,struck_Hrm,chordophone,chrd_simple,Piano
1.771543,-1.507101,0.9494729,0.002381232,142,242.3621,284.5002,258.3984,9.64E-07,338.9696,-0.9986947,0.03212866,-0.0274305,36.33894,0.1719029,-0.02480273,blown,aerophone,aero_single-reed,B-flatclarinet
1.239341,-0.7614979,1.253803,0.000944583,213,442.5126,478.7917,780.5786,6.88E-06,235.395,-0.9971797,0.05093151,-0.02992657,38.18835,0.1714859,-0.1617936,string,chordophone,chrd_composite,DoubleBass
1.693705,-0.793293,0.714619,0.002993826,125,332.756,227.1261,519.4885,1.40E-08,379.441,-0.9994158,0.02197428,-0.03021918,34.59554,0.1714346,0.3270321,blown,aerophone,aero_single-reed,TenorSaxophone
0.7662225,-1.716484,2.256015,0.002483902,154,250.5758,144.8775,263.7817,5.69E-15,529.532,-0.998178,0.05114593,-0.02686425,35.7703,0.1719923,-0.6963192,struck_Hrm,chordophone,chrd_simple,Piano
1.121035,-1.124637,0.7553468,-0.004385918,126,263.2425,143.6754,390.2893,9.85E-08,374.512,-0.9980374,0.01313845,-0.0327952,35.63772,0.1709605,-0.5800555,string,chordophone,chrd_composite,ElectricGuitar
1.019867,-0.5991385,0.7286373,-0.000774712,195,370.419,185.3752,519.4885,1.85E-08,387.323,-0.9996148,0.01873758,-0.02969213,34.22604,0.1715267,0.06110869,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.445637,-0.04861853,0.9040433,0.003941238,242,598.303,435.601,1170.868,5.43E-06,324.735,-0.996679,0.06386185,-0.02655732,38.16817,0.1720399,0.3134224,blown,aerophone,aero_single-reed,TenorSaxophone
1.526726,-0.9873351,1.262585,0.004469731,170,365.0235,330.1725,785.9619,8.26E-09,350.6337,-0.9963085,0.0548898,-0.02832476,38.17507,0.1717578,-0.2422116,blown,aerophone,aero_lip-vibrated,CTrumpet
1.396315,-0.02915076,0.9033641,-0.009027993,125,603.3102,433.7352,1170.868,3.15E-09,365.5769,-0.9966648,0.05763876,-0.02958837,37.5985,0.1715446,-0.09503067,blown,aerophone,aero_single-reed,TenorSaxophone
1.810818,-1.235067,0.7263473,0.00308352,126,242.1892,130.7144,390.2893,2.65E-08,387.2685,-0.997978,0.03940348,-0.03121882,36.75688,0.1712554,-0.3420211,string,chordophone,chrd_composite,ElectricGuitar
1.519636,0.0148482,1.202718,-0.004027459,205,651.654,400.1889,1049.744,3.85E-10,379.313,-0.9987797,0.02150451,-0.0315397,36.14969,0.1711966,-0.237643,blown,aerophone,aero_lip-vibrated,CTrumpet
1.071612,-0.5112292,1.293436,-0.005072015,252,523.6236,520.2809,783.2703,6.30E-06,236.4766,-0.9972236,0.06026931,-0.0286937,37.51045,0.1716965,-0.2762819,string,chordophone,chrd_composite,DoubleBass
1.526726,-0.6524979,1.391065,0.003289716,192,465.3412,379.0441,788.6536,9.68E-10,345.0598,-0.9992902,0.01395863,-0.03010461,35.45001,0.1714548,-0.2422116,blown,aerophone,aero_lip-vibrated,CTrumpet
1.021142,-0.3389033,0.9336889,0.005125721,279,471.1379,250.4013,651.3794,1.12E-07,356.8317,-0.9982785,0.02567237,-0.03197995,36.33845,0.1711149,0.08522017,blown,aerophone,aero_double-reed,Oboe
1.300985,-0.4581867,1.309382,0.000430437,349,545.0054,542.9183,788.6536,1.33E-06,254.5222,-0.9980792,0.04152889,-0.02780685,36.94118,0.1718424,-0.1226992,string,chordophone,chrd_composite,DoubleBass
1.001197,-0.3156,0.7269853,0.00134252,241,452.9989,251.8639,522.1802,2.76E-07,374.5438,-0.9994556,0.01734633,-0.03012333,34.50983,0.1714515,0.07950119,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.448017,-0.1440758,0.9564416,0.007711316,202,568.8623,425.8537,1168.176,1.86E-06,310.5462,-0.9965226,0.06981966,-0.02915735,37.67531,0.1716184,0.3218534,blown,aerophone,aero_single-reed,TenorSaxophone
1.299325,-0.3613656,0.8050487,-0.008356206,382,453.1748,263.6138,777.887,1.46E-08,370.1305,-0.9970734,0.07180323,-0.02815305,36.55708,0.171786,0.09879671,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.003858,-2.106931,1.781322,0.000458736,81,177.4916,160.7755,261.0901,1.15E-13,503.9336,-0.9992122,0.02035433,-0.03030472,35.70132,0.1714195,-0.6691447,struck_Hrm,chordophone,chrd_simple,Piano
1.850129,-1.415916,0.9796058,-0.000271604,160,255.3367,269.0534,390.2893,1.94E-06,359.2591,-0.9990545,0.0273423,-0.02870772,35.5606,0.1716942,-0.02618124,blown,aerophone,aero_single-reed,B-flatclarinet
0.966139,-2.313853,0.738579,0.005872575,64,116.2248,79.38581,131.8909,6.65E-10,438.123,-0.9944064,0.01257572,-0.0353308,38.09066,0.1704546,-0.6691447,struck_Hrm,chordophone,chrd_simple,Piano
1.396315,-0.5863612,0.8871361,0.00190023,220,415.6574,349.1727,524.8718,3.81E-08,349.5926,-0.9986628,0.03610222,-0.02966521,36.38362,0.1715314,-0.09503067,blown,aerophone,aero_single-reed,TenorSaxophone
1.535154,-0.6523031,1.38643,0.001111356,182,452.3957,336.6416,785.9619,1.18E-10,380.7877,-0.9989613,0.03909664,-0.0278427,35.08609,0.1718366,-0.2989668,blown,aerophone,aero_lip-vibrated,CTrumpet
