temporalCentroid,LogSpecCentroid,LogSpecSpread,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,Energy,ZeroCrossings,SpecCentroid,SpecSpread,Rolloff,Flux,bandsCoef1,bandsCoef2,bandsCoef3,bandsCoef4,bandsCoef5,bandsCoef6,bandsCoef7,bandsCoef8,bandsCoef9,bandsCoef10,bandsCoef11,bandsCoef12,bandsCoef13,bandsCoef14,bandsCoef15,bandsCoef16,bandsCoef17,bandsCoef18,bandsCoef19,bandsCoef20,bandsCoef21,bandsCoef22,bandsCoef23,bandsCoef24,bandsCoef25,bandsCoef26,bandsCoef27,bandsCoef28,bandsCoef29,bandsCoef30,bandsCoef31,bandsCoef32,bandsCoef33,bandsCoefSum,prj1,prj2,prj3,prj4,prj5,prj6,prj7,prj8,prj9,prj10,prj11,prj12,prj13,prj14,prj15,prj16,prj17,prj18,prj19,prj20,prj21,prj22,prj23,prj24,prj25,prj26,prj27,prj28,prj29,prj30,prj31,prj32,prj33,prjmin,prjmax,prjsum,prjdis,prjstd,LogAttackTime,HamoPk1,HamoPk2,HamoPk3,HamoPk4,HamoPk5,HamoPk6,HamoPk7,HamoPk8,HamoPk9,HamoPk10,HamoPk11,HamoPk12,HamoPk13,HamoPk14,HamoPk15,HamoPk16,HamoPk17,HamoPk18,HamoPk19,HamoPk20,HamoPk21,HamoPk22,HamoPk23,HamoPk24,HamoPk25,HamoPk26,HamoPk27,HamoPk28,mix1_instrument,mix2_instrument
1.067843,-1.285691,0.7144587,-1.281089305,0.709806332,0.001786714,0.001407278,0.003104789,-0.004320584,-0.003704735,-0.000625637,-0.000196857,-0.000960681,0.001708211,0.001727814,-0.002555093,0.001302637,126,233.2715,126.0752,390.2893,1.44E-08,-0.1849166,-0.1,-0.2032588,-0.1950667,-0.192188,-0.1846309,-0.1748517,-0.1436738,-0.06277844,-0.1644482,-0.1748225,-0.1703737,-0.07125957,-0.1720295,-0.07230949,-0.1666406,-0.1014186,-0.1064591,-0.1177451,-0.1314879,-0.1487823,-0.1782082,-0.1894814,-0.1862881,-0.2018025,-0.2039398,-0.2056293,-0.2072633,-0.2087891,-0.2100102,-0.2109937,-0.2113768,-0.2044042,396.1033,-0.9987743,0.02101764,-0.03592832,0.02189647,-0.003615243,0.0136476,-0.003697597,-0.000856341,0.002100245,-0.002018842,-0.000452703,-0.000775917,-0.00163526,-0.000686483,-0.002083924,0.00169704,-0.000439892,0.000162853,0.000713556,-0.00087614,0.000351031,-0.001446921,0.000151124,-1.89E-05,-0.000386445,0.000633398,0.000142841,-0.000200728,0.000210315,-0.000198741,0.000126839,-0.000102878,6.03E-05,-0.9987743,0.02189647,-0.03003892,35.29308,0.1714663,-0.4145776,0.9700603,0.9606089,0.8587016,0.8312678,0.7785545,0.7011975,0.5844133,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.799928,-1.57518,0.5988498,-1.576585591,0.598063854,0.003100244,0.004562207,-0.000342169,-0.00320723,0.004457768,0.001425815,0.00249785,0.001427013,-0.001970604,-0.003367258,0.001342858,-0.000497113,63,185.5626,97.68592,261.0901,4.48E-10,-0.180812,-0.1,-0.1967829,-0.1900207,-0.184373,-0.178651,-0.1689223,-0.1390153,-0.06904918,-0.1565923,-0.1645771,-0.1647721,-0.08387734,-0.1670923,-0.08637891,-0.1762505,-0.1169675,-0.1240545,-0.1411559,-0.1593561,-0.171464,-0.1925372,-0.1952514,-0.1969347,-0.1982987,-0.1992663,-0.2005883,-0.201821,-0.2018174,-0.2026165,-0.2028117,-0.2037249,-0.1961912,453.1483,-0.9987914,0.03933482,-0.008496926,0.02056202,-0.01295455,0.00944408,-0.003636413,-0.003874469,0.004979111,0.006939017,0.000376346,-0.000238158,8.57E-05,0.000695408,0.001832059,-0.000874594,0.00159385,-0.000926742,-0.001266791,-0.000412429,-0.00094554,-0.000696439,-0.000246053,0.000170363,0.000943246,0.000751989,-0.000886485,-0.000668361,0.000710148,0.000821556,-0.000142522,8.04E-05,-5.75E-05,-0.9987914,0.03933482,-0.02866046,35.4596,0.1717021,-0.342086,0.940106,0.9243088,0.7974339,0.7572513,0.6764363,0.5684639,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.132893,-1.176055,0.7382324,-1.172989838,0.737574147,-0.004108019,-0.003923509,-0.000995139,-0.00232762,-0.002430173,-0.000277436,-0.00042901,0.002980593,-0.003795233,0.001204893,0.001737774,-0.002861641,126,252.8494,135.9653,390.2893,5.76E-08,-0.1675412,-0.1,-0.1866323,-0.1805855,-0.1808539,-0.1717779,-0.1661228,-0.1402761,-0.05777749,-0.1639996,-0.172332,-0.1628495,-0.0641536,-0.1645807,-0.06394035,-0.1665079,-0.09215201,-0.0959664,-0.1066193,-0.1178085,-0.136623,-0.1654051,-0.1798653,-0.1669278,-0.2036793,-0.2206232,-0.2196649,-0.230869,-0.2336806,-0.2327504,-0.2357734,-0.2333636,-0.2277522,390.6122,-0.9985285,-0.01263328,-0.02140775,-0.04341164,0.002674072,-0.01071866,-0.01405061,-1.88E-05,0.000546898,0.005897987,-0.004352763,0.004505434,-0.001977674,0.002690204,-0.002318651,-0.00140457,-0.003256612,-0.000797824,0.001258327,-0.002035415,-0.002423042,2.4E-05,-0.00078447,-0.001177339,-0.000757661,-0.000510563,0.000302811,-0.000430329,-0.00031047,9.04E-06,0.000225775,-0.000152952,0.000123585,-0.9985285,0.005897987,-0.03349095,35.56068,0.1708256,-0.7124725,0.97743,0.972031,0.875644,0.8526621,0.8030003,0.7356695,0.6061696,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.067843,-1.47768,0.6489226,-1.479091164,0.645420799,-0.004466598,0.003610546,0.003707593,-0.002119682,-0.004967572,-0.001187841,-0.003236819,0.002517705,0.00070204,-0.003686028,0.002632445,0.000686337,126,201.071,107.6483,387.5977,1.83E-08,-0.1685064,-0.1,-0.1833682,-0.178858,-0.1777406,-0.1717835,-0.1647926,-0.1387256,-0.06628995,-0.1607346,-0.1692867,-0.1658328,-0.07864688,-0.1704101,-0.08078357,-0.1718121,-0.1108344,-0.1168193,-0.132205,-0.1489148,-0.1639061,-0.1924255,-0.2009187,-0.2033491,-0.2067268,-0.2080227,-0.209461,-0.2104433,-0.2110405,-0.2114661,-0.2114634,-0.2110424,-0.2047933,435.883,-0.9977153,0.06358675,-0.01362007,0.001734038,-0.007342458,-0.01324738,0.004382925,-0.00400993,-0.002568135,0.001345073,0.002717549,0.002203862,0.002365267,-0.005505694,0.001150529,-0.001826969,-0.000704958,0.001763518,-0.000299055,0.000133548,0.0001917,-0.000323649,-0.001022366,-0.000853443,0.000117038,0.000144198,2.43E-05,-0.000780587,-2.34E-05,-0.000225056,0.000193706,-0.000320955,-9.08E-05,-0.9977153,0.06358675,-0.02934625,35.73393,0.1715862,-0.4145776,0.9527128,0.9393341,0.8221205,0.7896396,0.7175619,0.6302819,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.799928,-1.7277,0.4833638,-1.731209407,0.484228458,-0.001249636,-0.002259362,-0.004023991,-0.000611482,0.002740617,-0.003570011,-0.001007181,0.001263689,0.00226164,0.004601684,0.002276679,-0.000250528,63,162.0072,77.832,258.3984,2.47E-11,-0.1667135,-0.1,-0.189398,-0.182272,-0.1821795,-0.1738126,-0.1675311,-0.1418186,-0.07505734,-0.159489,-0.1685838,-0.1696001,-0.09522715,-0.1826665,-0.09785488,-0.1722988,-0.1300462,-0.1399127,-0.1581786,-0.1790238,-0.1854649,-0.1920753,-0.1937519,-0.1943462,-0.1959753,-0.1963614,-0.1973629,-0.1985018,-0.1980551,-0.1974727,-0.1987678,-0.1971855,-0.1908903,478.305,-0.9970174,0.07095123,0.02360478,0.01356505,0.001849889,-9.45E-05,0.008869772,-0.000726281,-0.003569943,-0.004806645,-0.00458587,0.004183959,0.003579274,-0.000792473,0.001836771,-0.00019821,-0.001926416,4.31E-05,0.000536668,0.000607288,-0.000971601,-0.000532162,-9.28E-05,0.000229561,0.000574524,0.00021301,4.9E-05,0.000225669,-0.000912759,0.000179428,-0.000319658,-0.000123313,0.000206215,-0.9970174,0.07095123,-0.02682924,36.26584,0.1719977,-0.342086,0.9120089,0.8938141,0.7482889,0.692206,0.5931487,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.799928,-1.50453,0.6364436,-1.506922922,0.631673625,-0.000346489,-0.000303193,-0.004963556,-0.003522423,-0.003313715,-0.004898827,0.001138354,-0.000771405,-0.004943395,-0.003079791,0.001328498,-0.003337157,126,196.7505,105.1068,387.5977,9.31E-10,-0.1704643,-0.1,-0.1875324,-0.1818682,-0.1796152,-0.1735628,-0.1656134,-0.1370696,-0.0662123,-0.1561885,-0.1644856,-0.1628953,-0.07906688,-0.1632914,-0.08129106,-0.1782478,-0.1113744,-0.1173463,-0.133321,-0.1495942,-0.164696,-0.1936346,-0.2022914,-0.2033255,-0.2072188,-0.2078636,-0.2082696,-0.2095888,-0.2106732,-0.2101646,-0.2092535,-0.2092231,-0.2028858,445.2957,-0.999177,0.0270511,-0.02531939,-0.005789512,-0.006455842,-0.004215718,-0.008156636,-0.003393992,0.00907215,0.003266703,0.00036335,0.000844341,-0.000497532,0.001549391,0.000968455,0.001598375,0.000432295,0.000605504,-0.000185654,9.99E-05,0.000133779,3.47E-05,1.39E-05,-4.49E-05,-0.000340033,-0.000644503,-0.000106525,-0.000418775,0.000187797,0.000261403,0.000319463,0.000225027,-1.11E-05,-0.999177,0.0270511,-0.03053726,34.84077,0.1713783,-0.342086,0.9495753,0.9355802,0.8148492,0.7813491,0.7074061,0.6092548,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.132893,-1.431261,0.6874212,-1.429264943,0.691766885,-0.002443743,-0.001589441,-0.004713739,0.002266976,-0.000711323,0.003334947,0.00159218,-0.003488474,-0.000484302,-0.001159538,0.001148256,-0.003075625,125,209.8281,119.5725,387.5977,1.31E-07,-0.1576416,-0.1,-0.1756916,-0.1697592,-0.1665654,-0.1591685,-0.1512191,-0.1238098,-0.07584585,-0.1521278,-0.1780683,-0.1443115,-0.08906783,-0.1395898,-0.09069097,-0.1476658,-0.124877,-0.131822,-0.1468935,-0.16638,-0.1796296,-0.1993038,-0.2045741,-0.2068658,-0.2090334,-0.2109022,-0.2128105,-0.2146898,-0.2163765,-0.2179641,-0.2192453,-0.219504,-0.2120259,364.6927,-0.9931883,0.1027261,0.01363846,-0.03239468,-0.02468517,0.001729349,0.02234174,-0.005045454,0.0243471,0.005024182,-0.003921277,-0.001988835,0.002004447,0.002285564,0.001136102,-0.000313678,0.000633165,-0.00035546,0.000862297,-1.49E-05,-0.000904279,-0.0002936,-6.92E-05,0.000556696,0.000155754,-0.000684782,-0.000801709,4.31E-05,0.000186804,-1.45E-05,9.38E-05,0.000545873,3.47E-05,-0.9931883,0.1027261,-0.0268585,39.05949,0.1719932,-0.7124725,0.9565959,0.95048,0.8457954,0.8191274,0.7678274,0.6914773,0.5734796,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.081512,-1.162285,0.7566433,-1.166334589,0.751812974,-0.001425606,-0.000738319,0.00323123,0.003780951,-0.00344937,0.00163666,0.00108647,0.004348208,0.000680658,0.003480539,0.002624702,0.002677302,126,256.4291,140.0034,390.2893,1.11E-07,-0.1344573,-0.1,-0.1869085,-0.1874451,-0.1834908,-0.1793988,-0.1713791,-0.1447436,-0.05721385,-0.1659319,-0.1742149,-0.1656388,-0.06391722,-0.1680273,-0.06319111,-0.1693568,-0.0924491,-0.09493557,-0.1066672,-0.1161332,-0.1355475,-0.1633094,-0.1831681,-0.164306,-0.1995774,-0.2177081,-0.2147257,-0.2325714,-0.234058,-0.2364396,-0.2368687,-0.2367395,-0.229484,375.6211,-0.9984984,-0.03157307,0.007960816,-0.04153859,0.004415381,-0.000946054,0.01031947,0.002807028,0.002067295,-0.005167455,-0.00182207,0.001986977,0.001344589,-0.00199967,0.003359693,0.000782648,-0.00122988,0.001185405,-0.003911847,0.001043797,-0.000561182,-0.000355561,0.001736459,-0.001047438,-0.000251425,-0.000283162,-3.52E-05,-0.000515787,0.000474377,3.46E-05,-6.43E-05,-5.5E-05,4.96E-05,-0.9984984,0.01031947,-0.03182691,35.48703,0.1711434,-0.4912642,0.977408,0.9733391,0.877801,0.8588783,0.8068345,0.7451497,0.6234148,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.799928,-1.28988,0.7133495,-1.287642475,0.711570671,0.000415217,0.001903708,0.001786441,0.003819537,0.003128254,0.002152669,-0.003450033,-0.001886579,0.00255227,-0.003234389,-0.001936543,-0.001596362,126,232.534,125.5649,390.2893,1.37E-08,-0.185247,-0.1,-0.2047507,-0.197196,-0.1926488,-0.1852566,-0.1751263,-0.1433957,-0.06285284,-0.1644489,-0.1733179,-0.1689104,-0.07140018,-0.1740324,-0.07249286,-0.1672303,-0.1015881,-0.1066318,-0.1179964,-0.1318685,-0.149381,-0.1783366,-0.1897822,-0.1862484,-0.2009582,-0.2031758,-0.2047786,-0.2064154,-0.2080064,-0.2091661,-0.2100353,-0.2105479,-0.2035158,397.0565,-0.9987587,-0.0161617,-0.03054088,0.02816625,-0.01390024,0.01358246,-0.00465084,0.005710511,-0.006166607,-0.002186337,0.002275168,-0.000219189,0.002691815,0.001939308,0.000482283,-0.000833088,0.000627503,6.43E-05,-0.000567567,-3.69E-05,-0.00080816,-0.000289595,-0.000110927,0.000181976,0.000362429,-0.000340833,3E-05,-0.000169172,0.00011197,-6.07E-05,-0.00012481,0.000213731,-4.31E-05,-0.9987587,0.02816625,-0.03089484,35.70056,0.1713142,-0.342086,0.9697758,0.9602109,0.8581741,0.8303928,0.777854,0.7011812,0.5879202,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.799928,-0.9458417,0.8107934,-0.947270181,0.808863341,0.004483129,-0.004643959,0.003706091,-0.004520814,0.000568551,0.001726333,-0.002777036,-0.002374824,0.00178815,-0.001237091,0.001372758,0.001509075,155,304.1739,202.7753,392.981,1.61E+137,-0.1385676,-0.1,-0.2040533,-0.2205447,-0.2288255,-0.210435,-0.1508344,-0.1189643,-0.05723488,-0.2063957,-0.1990626,-0.1948028,-0.05727601,-0.1883466,-0.05674908,-0.1912598,-0.09502821,-0.09499019,-0.1058718,-0.1060684,-0.1168379,-0.131764,-0.1644798,-0.1493113,-0.1586201,-0.1723788,-0.1454471,-0.2326926,-0.2153276,-0.2034481,-0.2053331,-0.2591501,-0.2689684,288.8176,-0.9847736,-0.1438217,0.07004889,0.02019734,-0.0523238,-0.03152114,-0.002338918,0.017054,0.001386425,-0.000772361,-0.003738823,0.006093041,-0.003627053,0.003252889,-0.005868803,-0.003694817,-0.003997517,0.004359971,0.001096604,-0.00455908,0.000151243,0.001302953,-0.00237928,0.000897343,0.001444372,0.000591844,0.000527302,-0.000400343,0.00049961,-6.11E-05,0.00011073,0.00024243,-3.99E-05,-0.9847736,0.07004889,-0.03377761,42.446,0.1707692,-0.342086,0.9964311,0.9904674,0.9045403,0.8840374,0.8408523,0.8059128,0.695773,0.6092641,0.5305522,0.5184762,0.5173295,?,?,0.515497,?,0.5157112,0.5221677,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.121035,-1.50152,0.6379542,-1.502658792,0.636981441,0.001988683,-0.002071702,-0.004941595,0.00124438,0.002572757,-0.003232967,0.004143147,0.002712444,-0.003725339,-0.000485698,0.002046687,-0.000558123,126,197.237,105.4292,387.5977,9.87E-10,-0.1663856,-0.1,-0.182708,-0.1781028,-0.1763712,-0.1704734,-0.1635173,-0.1371344,-0.06601137,-0.1569647,-0.1654072,-0.1622905,-0.07877189,-0.1665734,-0.08097447,-0.1726423,-0.1109463,-0.1169057,-0.1327564,-0.1490424,-0.1641302,-0.1946594,-0.2038906,-0.2059756,-0.2106426,-0.2108522,-0.2112096,-0.2118669,-0.2132672,-0.2126788,-0.2110454,-0.2109674,-0.2045928,445.7037,-0.9971414,0.07100723,-0.01435833,-0.003483172,-0.009653361,-0.0161399,0.004212102,-0.000357825,-0.00556807,0.001628754,0.004376229,0.002099754,0.002809329,-0.001298582,-0.000543628,-0.000368193,0.002047418,-0.001598103,-0.000404365,0.000171422,-0.00022316,0.000634405,0.001003536,0.000218322,-0.000635989,0.000691007,-0.000669835,0.000274579,0.000142859,-0.000202783,7.75E-05,-6.04E-05,-2.76E-05,-0.9971414,0.07100723,-0.02913153,36.1164,0.1716228,-0.5800555,0.9499236,0.9360018,0.8156751,0.782283,0.7089058,0.6109566,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.810818,-1.788155,0.4156355,-1.785959658,0.416703549,-0.002450343,0.002205796,-0.003211723,-0.000357907,0.000340303,0.004907139,-0.001818052,0.001151845,0.003101126,-0.003306559,0.002092414,-0.001897092,63,152.8115,68.24975,131.8909,1.19E-11,-0.1590529,-0.1,-0.1817326,-0.1759659,-0.1765527,-0.1699783,-0.1641906,-0.1415029,-0.07724782,-0.1587039,-0.1678901,-0.1687974,-0.09995761,-0.1774984,-0.1026297,-0.180502,-0.1351684,-0.1458928,-0.165266,-0.1876624,-0.1937461,-0.1970604,-0.1977859,-0.1961595,-0.1955446,-0.1983424,-0.1963688,-0.1977018,-0.1954855,-0.1949961,-0.1945094,-0.1937771,-0.1862545,499.2607,-0.9952107,0.09109521,0.0316362,0.005985055,0.00875313,-0.004307826,0.009175945,-0.000983119,0.000934913,0.002818622,0.001263273,0.001285598,-0.00101004,0.000635814,-0.002124455,-0.001178775,-0.001908132,0.001201841,-0.002675381,-0.000988456,0.001043283,0.000845182,0.000128753,0.000710817,0.001698643,0.001110736,-0.000453158,5.22E-05,-0.00027673,-0.000776259,-0.000633721,6.43E-05,-5.71E-06,-0.9952107,0.09109521,-0.025821,36.94536,0.172152,-0.3420211,0.8942634,0.8756338,0.7187346,0.6564572,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.799928,-1.626472,0.5664668,-1.623639011,0.568635294,-0.002210173,-0.002611359,0.004617785,0.002483359,0.001688016,-0.002871807,-0.002471245,-0.0045618,-0.000616637,-0.004724258,0.004573417,-0.005264429,63,177.58,91.81046,261.0901,1.85E-10,-0.1664169,-0.1,-0.182889,-0.1784073,-0.1779056,-0.1718371,-0.1648563,-0.1407337,-0.07110156,-0.1607807,-0.1704859,-0.1700562,-0.0875647,-0.1759325,-0.09014686,-0.1726167,-0.1209238,-0.1293344,-0.1466551,-0.1663795,-0.1788371,-0.1959647,-0.1981704,-0.1996487,-0.2005208,-0.2019465,-0.2024442,-0.2032048,-0.2042263,-0.203932,-0.2045023,-0.2036864,-0.1966422,459.7895,-0.9985479,0.05283645,0.002220325,0.001112242,0.000690855,-0.007078271,-0.000366794,-0.00429138,-0.004141958,-0.002394084,-0.000539578,-0.001336697,0.001275895,0.000939688,-0.000207421,-0.000234836,0.00200214,-0.000509576,0.000677372,-0.001119855,-0.000441153,-0.000337146,-5.43E-05,-0.000789804,0.000572473,-0.000228045,-0.000437008,-0.000309233,1.22E-05,-6.64E-05,5.92E-05,-0.000163836,6.13E-05,-0.9985479,0.05283645,-0.02912531,34.47824,0.1716239,-0.342086,0.9319122,0.9151333,0.7840887,0.7371663,0.6542958,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.799928,-1.307601,0.7089503,-1.305331502,0.705109446,-0.004043228,-0.003287792,0.002325081,-0.0014043,-0.004546614,0.000313584,0.002581834,-0.003832784,0.001528897,-0.003644968,0.002129652,-0.006048804,126,229.473,123.8408,390.2893,1.11E-08,-0.1776862,-0.1,-0.1976144,-0.1919152,-0.1911458,-0.1805816,-0.1728389,-0.1430756,-0.06313961,-0.1632609,-0.1722005,-0.1677019,-0.07202378,-0.1722977,-0.07322864,-0.1687832,-0.1022108,-0.1073082,-0.1191678,-0.1335893,-0.1520175,-0.1799105,-0.1936098,-0.1894584,-0.2041432,-0.2059276,-0.2074909,-0.2091913,-0.2102999,-0.2114348,-0.2123234,-0.2128913,-0.2061027,401.3334,-0.9992457,-0.01195569,-0.03119331,0.01395313,-0.009199672,0.006398645,-0.004575925,0.003883347,-0.003647752,-0.003231716,0.002052345,0.000906293,0.000824368,0.000212561,-0.000696372,-0.000362157,0.000139036,0.000694662,0.000738466,1.04E-05,0.000374297,0.001337565,-0.000174665,-0.000572498,0.00124692,-0.000540651,0.000595582,0.000218282,2.12E-05,-0.000319663,-0.000121523,3.49E-05,-4.96E-05,-0.9992457,0.01395313,-0.03128015,34.70856,0.1712442,-0.342086,0.9683306,0.9583254,0.8553997,0.8271763,0.7722522,0.6922981,0.5686482,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.799928,-1.672107,0.5321241,-1.672716407,0.527192803,-0.004302594,-0.002310703,-5.12E-05,-0.002341236,-0.001037725,0.003207115,-0.004619324,-0.000960924,0.002594175,-6.48E-05,0.001300648,4.97E-05,63,170.5197,85.99554,258.3984,1.2E-10,-0.1626042,-0.1,-0.1740312,-0.1712164,-0.1712775,-0.1652569,-0.1598841,-0.1384424,-0.07151765,-0.1592478,-0.1697552,-0.1684461,-0.08910353,-0.1742234,-0.09167611,-0.1748251,-0.122211,-0.1313387,-0.1478863,-0.1688898,-0.1812516,-0.2047329,-0.2076288,-0.2101494,-0.2047263,-0.2055913,-0.206247,-0.2051393,-0.2055595,-0.2028404,-0.202301,-0.2011157,-0.1944163,478.8189,-0.9972882,0.06867003,-0.003362995,-0.01290771,0.003872376,-0.01846215,-0.007695295,-0.006496345,-0.001488213,-0.005640262,0.000219445,-0.001327028,0.002537514,0.002479476,-0.001001672,0.001115318,0.002627792,0.001350576,0.000397689,0.00103701,0.000850175,0.000157362,0.000133024,0.0008516,-0.000566367,1.66E-05,0.000303495,-0.001570442,-0.000422989,-0.000209316,-0.000364302,0.000165164,-0.000188592,-0.9972882,0.06867003,-0.02946083,36.0913,0.1715666,-0.342086,0.9235031,0.9060546,0.769499,0.71638,0.6344869,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.081512,-1.45031,0.7594855,-1.452145813,0.756348012,0.002859377,-0.004907323,0.004090536,0.000426308,-0.002743919,0.001165046,0.000755533,0.004627388,0.002084975,0.001631306,0.004524154,0.003858303,114,216.2927,163.3198,390.2893,0.000141272,-0.1471831,-0.1,-0.2081168,-0.2094046,-0.2111521,-0.1992502,-0.155237,-0.09715135,-0.03489015,-0.182088,-0.1929721,-0.1940204,-0.05973988,-0.1892986,-0.05863569,-0.1916668,-0.08140209,-0.09874924,-0.1100342,-0.1101454,-0.122234,-0.1370415,-0.1723859,-0.1548527,-0.1659501,-0.1801015,-0.1532712,-0.2415947,-0.2262028,-0.2131764,-0.2169741,-0.2602045,-0.2572585,280.2673,-0.9919085,-0.09578678,0.01597444,0.06523441,-0.0171688,-0.03139535,0.02485506,0.006507884,-0.006964429,0.006580408,-0.01096481,-0.01250441,0.005633893,0.00675156,0.00530869,-0.001588786,0.002128335,-0.000373614,0.001350936,-0.001701379,-0.001150514,-0.001058104,0.000874222,0.000458855,-0.00110647,-0.000349317,-0.000493992,-0.000142433,-0.000414644,0.000326005,-0.000202977,5.38E-05,9.68E-05,-0.9919085,0.06523441,-0.03130727,40.76188,0.1712393,-0.4912642,0.9473657,0.9432121,0.8879494,0.8385134,0.7961563,0.7596453,0.6660039,0.6115037,0.5939111,0.5380717,?,?,?,0.4782632,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.132893,-1.106706,0.7526476,-1.10345775,0.749881315,0.003780497,-0.001183118,-0.000290735,0.003376034,-0.002458165,0.004985484,0.004015156,0.001383966,0.003125507,-0.000174219,-0.004401123,-0.001081234,126,266.1357,143.8679,392.981,8.57E-08,-0.1515322,-0.1,-0.1928547,-0.1880649,-0.185759,-0.1803416,-0.1718896,-0.1433587,-0.05663668,-0.1639856,-0.1714236,-0.1635764,-0.06195349,-0.1668912,-0.06094502,-0.1682498,-0.09025211,-0.09158795,-0.1037879,-0.1114035,-0.1309637,-0.1604151,-0.1733857,-0.158528,-0.1902066,-0.2111399,-0.2035162,-0.234967,-0.2371357,-0.2395099,-0.2404398,-0.2408902,-0.232953,374.6501,-0.9981765,-0.04214057,-0.009488016,-0.03945879,0.01255368,-0.000352259,-0.001327451,0.005069568,-0.000181875,-0.001066178,-0.002533516,-0.000662033,-0.000864744,-0.003905267,0.002400089,0.000544361,-0.000554895,0.000526494,-0.001235787,0.000555646,0.001238124,-0.000433393,0.000144788,0.00059104,0.000473579,-4.31E-05,-0.00068177,0.000256808,-0.000122028,0.000397322,9.3E-05,4.87E-05,0.000157822,-0.9981765,0.01255368,-0.03267204,35.52803,0.1709841,-0.7124725,0.9814092,0.9777331,0.8820643,0.8661294,0.8122206,0.7559273,0.6376063,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.067843,-1.356854,0.6945748,-1.352702894,0.692727333,0.001895944,-0.002035841,0.001274921,-0.001787402,-0.002830546,0.004087563,0.004139369,0.0037899,0.000284948,-5.38E-06,-0.003764258,-0.002094726,126,221.0597,119.2239,390.2893,5.12E-09,-0.1862023,-0.1,-0.1975447,-0.1924747,-0.188999,-0.1820915,-0.1730326,-0.142607,-0.06450135,-0.163548,-0.1731895,-0.1696243,-0.07444235,-0.1741659,-0.07595251,-0.167708,-0.1053682,-0.1105772,-0.1238989,-0.1394088,-0.1580495,-0.1836008,-0.1925376,-0.1921777,-0.2000507,-0.2017994,-0.2034625,-0.2051803,-0.2064322,-0.2076067,-0.2084994,-0.2090462,-0.2019294,407.89,-0.9983337,0.03813582,-0.0317699,0.02700328,-0.005541819,0.006906246,-0.004724222,-0.002501294,0.000513901,-0.001558851,-0.002185245,-0.001035081,0.001640172,-0.002802177,-0.000795319,-0.002559161,-0.000144776,0.000790345,-0.00071391,0.000475967,-0.000808271,-0.001018858,-3.99E-05,-0.000442458,0.000242567,9.08E-05,0.000523433,0.000148628,-1.9E-05,0.000241696,-3.63E-06,-5.04E-05,-0.000119615,-0.9983337,0.03813582,-0.02971075,35.78848,0.1715235,-0.4145776,0.9642427,0.9532331,0.847042,0.8184613,0.7573228,0.6713663,0.5475384,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
