inst#,actual,predicted,error,prediction
575,2:ElectricGuitar,2:ElectricGuitar,,0.998
576,2:ElectricGuitar,5:Violin,+,0.998
577,2:ElectricGuitar,2:ElectricGuitar,,0.998
578,2:ElectricGuitar,2:ElectricGuitar,,0.998
579,2:ElectricGuitar,5:Violin,+,0.499
580,2:ElectricGuitar,2:ElectricGuitar,,0.599
581,2:ElectricGuitar,5:Violin,+,0.998
582,2:ElectricGuitar,5:Violin,+,0.998
583,2:ElectricGuitar,2:ElectricGuitar,,0.499
584,2:ElectricGuitar,5:Violin,+,0.999
585,2:ElectricGuitar,2:ElectricGuitar,,0.898
586,2:ElectricGuitar,2:ElectricGuitar,,0.998
587,2:ElectricGuitar,5:Violin,+,0.899
588,2:ElectricGuitar,2:ElectricGuitar,,0.998
589,2:ElectricGuitar,5:Violin,+,0.998
590,2:ElectricGuitar,2:ElectricGuitar,,0.998
591,2:ElectricGuitar,18:Viola,+,0.998
592,2:ElectricGuitar,2:ElectricGuitar,,0.799
593,2:ElectricGuitar,2:ElectricGuitar,,0.998
594,2:ElectricGuitar,18:Viola,+,0.998
595,2:ElectricGuitar,2:ElectricGuitar,,0.998
596,2:ElectricGuitar,5:Violin,+,0.999
597,2:ElectricGuitar,2:ElectricGuitar,,0.998
598,2:ElectricGuitar,2:ElectricGuitar,,0.998
599,2:ElectricGuitar,5:Violin,+,0.998
600,2:ElectricGuitar,5:Violin,+,0.998
601,2:ElectricGuitar,5:Violin,+,0.998
602,2:ElectricGuitar,5:Violin,+,0.899
603,2:ElectricGuitar,5:Violin,+,0.999
604,2:ElectricGuitar,2:ElectricGuitar,,0.998
605,2:ElectricGuitar,18:Viola,+,0.998
606,2:ElectricGuitar,2:ElectricGuitar,,0.998
607,2:ElectricGuitar,5:Violin,+,0.998
608,2:ElectricGuitar,2:ElectricGuitar,,0.998
609,2:ElectricGuitar,5:Violin,+,0.999
610,2:ElectricGuitar,5:Violin,+,0.999
611,2:ElectricGuitar,5:Violin,+,0.998
612,2:ElectricGuitar,2:ElectricGuitar,,0.898
613,2:ElectricGuitar,5:Violin,+,0.998
614,2:ElectricGuitar,5:Violin,+,0.998
615,2:ElectricGuitar,2:ElectricGuitar,,0.998
616,2:ElectricGuitar,18:Viola,+,0.998
617,2:ElectricGuitar,5:Violin,+,0.899
618,2:ElectricGuitar,5:Violin,+,0.798
619,2:ElectricGuitar,2:ElectricGuitar,,0.699
620,2:ElectricGuitar,5:Violin,+,0.499
621,2:ElectricGuitar,2:ElectricGuitar,,0.998
622,2:ElectricGuitar,2:ElectricGuitar,,0.998
623,2:ElectricGuitar,5:Violin,+,0.998
624,21:AcousticBass,5:Violin,+,0.998
625,21:AcousticBass,21:AcousticBass,,0.998
626,21:AcousticBass,5:Violin,+,0.998
627,21:AcousticBass,5:Violin,+,0.998
628,21:AcousticBass,21:AcousticBass,,0.998
629,21:AcousticBass,5:Violin,+,0.998
630,21:AcousticBass,5:Violin,+,0.998
631,21:AcousticBass,5:Violin,+,0.998
632,21:AcousticBass,5:Violin,+,0.998
633,21:AcousticBass,5:Violin,+,0.998
634,21:AcousticBass,21:AcousticBass,,0.998
635,21:AcousticBass,5:Violin,+,0.998
636,21:AcousticBass,5:Violin,+,0.998
637,21:AcousticBass,5:Violin,+,0.998
638,21:AcousticBass,5:Violin,+,0.998
639,21:AcousticBass,5:Violin,+,0.998
640,21:AcousticBass,21:AcousticBass,,0.998
641,21:AcousticBass,5:Violin,+,0.898
642,21:AcousticBass,5:Violin,+,0.998
643,21:AcousticBass,5:Violin,+,0.998
644,21:AcousticBass,21:AcousticBass,,0.998
645,21:AcousticBass,21:AcousticBass,,0.998
646,21:AcousticBass,5:Violin,+,0.998
647,21:AcousticBass,5:Violin,+,0.999
648,21:AcousticBass,21:AcousticBass,,0.998
649,21:AcousticBass,21:AcousticBass,,0.998
650,21:AcousticBass,5:Violin,+,0.998
651,21:AcousticBass,5:Violin,+,0.998
652,21:AcousticBass,5:Violin,+,0.798
653,21:AcousticBass,5:Violin,+,0.998
654,21:AcousticBass,5:Violin,+,0.998
655,21:AcousticBass,5:Violin,+,0.998
656,21:AcousticBass,5:Violin,+,0.998
657,21:AcousticBass,5:Violin,+,0.998
658,21:AcousticBass,21:AcousticBass,,0.998
659,21:AcousticBass,21:AcousticBass,,0.998
660,21:AcousticBass,21:AcousticBass,,0.999
661,21:AcousticBass,5:Violin,+,0.998
662,21:AcousticBass,5:Violin,+,0.998
663,21:AcousticBass,5:Violin,+,0.998
664,21:AcousticBass,21:AcousticBass,,0.998
665,21:AcousticBass,21:AcousticBass,,0.998
666,21:AcousticBass,5:Violin,+,0.998
667,21:AcousticBass,21:AcousticBass,,0.999
668,21:AcousticBass,5:Violin,+,0.998
669,21:AcousticBass,5:Violin,+,0.998
670,21:AcousticBass,5:Violin,+,0.998
671,21:AcousticBass,5:Violin,+,0.998
672,21:AcousticBass,5:Violin,+,0.998
673,21:AcousticBass,5:Violin,+,0.998
674,21:AcousticBass,5:Violin,+,0.998
675,21:AcousticBass,21:AcousticBass,,0.998
676,21:AcousticBass,21:AcousticBass,,0.899
677,21:AcousticBass,21:AcousticBass,,0.998
678,21:AcousticBass,21:AcousticBass,,0.998
679,21:AcousticBass,5:Violin,+,0.998
680,21:AcousticBass,21:AcousticBass,,0.998
681,21:AcousticBass,5:Violin,+,0.998
682,21:AcousticBass,21:AcousticBass,,0.999
683,21:AcousticBass,21:AcousticBass,,0.999
684,21:AcousticBass,5:Violin,+,0.998
685,21:AcousticBass,5:Violin,+,0.998
686,21:AcousticBass,5:Violin,+,0.998
687,21:AcousticBass,21:AcousticBass,,0.998
688,21:AcousticBass,5:Violin,+,0.998
689,21:AcousticBass,5:Violin,+,0.998
690,21:AcousticBass,5:Violin,+,0.998
691,21:AcousticBass,5:Violin,+,0.599
692,21:AcousticBass,5:Violin,+,0.998
693,21:AcousticBass,5:Violin,+,0.998
694,21:AcousticBass,5:Violin,+,0.998
695,21:AcousticBass,5:Violin,+,0.998
696,21:AcousticBass,5:Violin,+,0.998
697,21:AcousticBass,5:Violin,+,0.998
698,21:AcousticBass,21:AcousticBass,,0.998
699,21:AcousticBass,5:Violin,+,0.998
700,21:AcousticBass,21:AcousticBass,,0.998
701,21:AcousticBass,5:Violin,+,0.998
702,21:AcousticBass,5:Violin,+,0.998
703,21:AcousticBass,5:Violin,+,0.998
704,7:B-flatclarinet,7:B-flatclarinet,,0.998
705,7:B-flatclarinet,7:B-flatclarinet,,0.998
706,7:B-flatclarinet,7:B-flatclarinet,,0.998
707,7:B-flatclarinet,7:B-flatclarinet,,0.998
708,7:B-flatclarinet,7:B-flatclarinet,,0.998
709,7:B-flatclarinet,7:B-flatclarinet,,0.998
710,7:B-flatclarinet,7:B-flatclarinet,,0.998
711,7:B-flatclarinet,7:B-flatclarinet,,0.998
712,7:B-flatclarinet,7:B-flatclarinet,,0.998
713,7:B-flatclarinet,7:B-flatclarinet,,0.998
714,7:B-flatclarinet,7:B-flatclarinet,,0.998
715,7:B-flatclarinet,7:B-flatclarinet,,0.998
716,7:B-flatclarinet,7:B-flatclarinet,,0.998
717,7:B-flatclarinet,7:B-flatclarinet,,0.998
718,7:B-flatclarinet,7:B-flatclarinet,,0.998
719,7:B-flatclarinet,7:B-flatclarinet,,0.998
720,7:B-flatclarinet,7:B-flatclarinet,,0.999
721,7:B-flatclarinet,7:B-flatclarinet,,0.998
722,7:B-flatclarinet,7:B-flatclarinet,,0.998
723,7:B-flatclarinet,7:B-flatclarinet,,0.999
724,7:B-flatclarinet,7:B-flatclarinet,,0.998
725,7:B-flatclarinet,7:B-flatclarinet,,0.998
726,7:B-flatclarinet,7:B-flatclarinet,,0.998
727,7:B-flatclarinet,7:B-flatclarinet,,0.998
728,7:B-flatclarinet,7:B-flatclarinet,,0.998
729,7:B-flatclarinet,7:B-flatclarinet,,0.998
730,7:B-flatclarinet,7:B-flatclarinet,,0.998
731,7:B-flatclarinet,7:B-flatclarinet,,0.998
732,7:B-flatclarinet,7:B-flatclarinet,,0.999
733,7:B-flatclarinet,7:B-flatclarinet,,0.998
734,7:B-flatclarinet,7:B-flatclarinet,,0.998
735,7:B-flatclarinet,7:B-flatclarinet,,0.998
736,7:B-flatclarinet,7:B-flatclarinet,,0.998
737,7:B-flatclarinet,7:B-flatclarinet,,0.998
738,7:B-flatclarinet,7:B-flatclarinet,,0.998
739,7:B-flatclarinet,7:B-flatclarinet,,0.998
740,7:B-flatclarinet,7:B-flatclarinet,,0.998
741,7:B-flatclarinet,7:B-flatclarinet,,0.998
742,7:B-flatclarinet,7:B-flatclarinet,,0.998
743,7:B-flatclarinet,7:B-flatclarinet,,0.998
744,7:B-flatclarinet,7:B-flatclarinet,,0.998
745,7:B-flatclarinet,7:B-flatclarinet,,0.998
746,7:B-flatclarinet,7:B-flatclarinet,,0.998
747,7:B-flatclarinet,7:B-flatclarinet,,0.998
748,7:B-flatclarinet,7:B-flatclarinet,,0.998
749,7:B-flatclarinet,7:B-flatclarinet,,0.998
750,7:B-flatclarinet,7:B-flatclarinet,,0.998
751,7:B-flatclarinet,7:B-flatclarinet,,0.998
752,7:B-flatclarinet,7:B-flatclarinet,,0.998
753,7:B-flatclarinet,7:B-flatclarinet,,0.998
754,7:B-flatclarinet,7:B-flatclarinet,,0.999
755,7:B-flatclarinet,7:B-flatclarinet,,0.998
756,7:B-flatclarinet,7:B-flatclarinet,,0.998
757,7:B-flatclarinet,7:B-flatclarinet,,0.998
758,7:B-flatclarinet,7:B-flatclarinet,,0.998
759,7:B-flatclarinet,7:B-flatclarinet,,0.998
760,7:B-flatclarinet,7:B-flatclarinet,,0.999
761,7:B-flatclarinet,7:B-flatclarinet,,0.998
762,7:B-flatclarinet,19:BassSaxophone,+,0.499
763,7:B-flatclarinet,7:B-flatclarinet,,0.998
764,7:B-flatclarinet,7:B-flatclarinet,,0.998
765,7:B-flatclarinet,7:B-flatclarinet,,0.998
766,7:B-flatclarinet,7:B-flatclarinet,,0.999
767,7:B-flatclarinet,7:B-flatclarinet,,0.998
768,7:B-flatclarinet,7:B-flatclarinet,,0.998
769,7:B-flatclarinet,7:B-flatclarinet,,0.998
770,7:B-flatclarinet,7:B-flatclarinet,,0.998
771,7:B-flatclarinet,7:B-flatclarinet,,0.998
772,7:B-flatclarinet,7:B-flatclarinet,,0.998
773,7:B-flatclarinet,7:B-flatclarinet,,0.999
774,7:B-flatclarinet,7:B-flatclarinet,,0.998
775,7:B-flatclarinet,7:B-flatclarinet,,0.998
776,7:B-flatclarinet,7:B-flatclarinet,,0.998
777,7:B-flatclarinet,7:B-flatclarinet,,0.998
778,7:B-flatclarinet,7:B-flatclarinet,,0.998
779,7:B-flatclarinet,7:B-flatclarinet,,0.998
780,7:B-flatclarinet,7:B-flatclarinet,,0.998
781,7:B-flatclarinet,7:B-flatclarinet,,0.998
782,7:B-flatclarinet,7:B-flatclarinet,,0.998
783,7:B-flatclarinet,7:B-flatclarinet,,0.998
784,7:B-flatclarinet,7:B-flatclarinet,,0.998
785,7:B-flatclarinet,7:B-flatclarinet,,0.998
786,7:B-flatclarinet,7:B-flatclarinet,,0.998
787,7:B-flatclarinet,7:B-flatclarinet,,0.998
788,7:B-flatclarinet,1:TenorSaxophone,+,0.998
789,7:B-flatclarinet,7:B-flatclarinet,,0.998
790,7:B-flatclarinet,7:B-flatclarinet,,0.998
791,7:B-flatclarinet,7:B-flatclarinet,,0.998
792,7:B-flatclarinet,7:B-flatclarinet,,0.998
793,7:B-flatclarinet,7:B-flatclarinet,,0.998
794,7:B-flatclarinet,7:B-flatclarinet,,0.998
795,7:B-flatclarinet,7:B-flatclarinet,,0.998
796,7:B-flatclarinet,7:B-flatclarinet,,0.999
797,7:B-flatclarinet,7:B-flatclarinet,,0.998
798,7:B-flatclarinet,7:B-flatclarinet,,0.998
799,7:B-flatclarinet,7:B-flatclarinet,,0.999
800,7:B-flatclarinet,7:B-flatclarinet,,0.998
801,7:B-flatclarinet,7:B-flatclarinet,,0.998
802,7:B-flatclarinet,7:B-flatclarinet,,0.998
803,7:B-flatclarinet,7:B-flatclarinet,,0.999
804,7:B-flatclarinet,7:B-flatclarinet,,0.998
805,7:B-flatclarinet,7:B-flatclarinet,,0.998
806,7:B-flatclarinet,7:B-flatclarinet,,0.998
807,7:B-flatclarinet,7:B-flatclarinet,,0.998
808,7:B-flatclarinet,7:B-flatclarinet,,0.998
809,7:B-flatclarinet,7:B-flatclarinet,,0.998
810,7:B-flatclarinet,7:B-flatclarinet,,0.998
811,7:B-flatclarinet,7:B-flatclarinet,,0.998
812,7:B-flatclarinet,7:B-flatclarinet,,0.998
813,7:B-flatclarinet,7:B-flatclarinet,,0.998
814,7:B-flatclarinet,7:B-flatclarinet,,0.998
815,7:B-flatclarinet,7:B-flatclarinet,,0.998
816,7:B-flatclarinet,7:B-flatclarinet,,0.998
817,7:B-flatclarinet,7:B-flatclarinet,,0.998
818,7:B-flatclarinet,7:B-flatclarinet,,0.998
819,7:B-flatclarinet,7:B-flatclarinet,,0.999
820,7:B-flatclarinet,7:B-flatclarinet,,0.998
821,7:B-flatclarinet,7:B-flatclarinet,,0.998
822,7:B-flatclarinet,7:B-flatclarinet,,0.998
823,7:B-flatclarinet,7:B-flatclarinet,,0.998
824,7:B-flatclarinet,7:B-flatclarinet,,0.998
825,7:B-flatclarinet,7:B-flatclarinet,,0.998
826,7:B-flatclarinet,7:B-flatclarinet,,0.998
827,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
828,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.799
829,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
830,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
831,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
832,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
833,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
834,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
835,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.898
836,17:BaritoneSaxophone,6:CTrumpet,+,0.699
837,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.499
838,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
839,17:BaritoneSaxophone,3:DTrumpet,+,0.699
840,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
841,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
842,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
843,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
844,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.899
845,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
846,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
847,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
848,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
849,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
850,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
851,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
852,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
853,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
854,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.799
855,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.898
856,17:BaritoneSaxophone,3:DTrumpet,+,0.699
857,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.699
858,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
859,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
860,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
861,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
862,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.799
863,17:BaritoneSaxophone,6:CTrumpet,+,0.699
864,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.599
865,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
866,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
867,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.799
868,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
869,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
870,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
871,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
872,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
873,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.999
874,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
875,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.499
876,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
877,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
878,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
879,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
880,17:BaritoneSaxophone,6:CTrumpet,+,0.599
881,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.999
882,17:BaritoneSaxophone,6:CTrumpet,+,0.699
883,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
884,17:BaritoneSaxophone,6:CTrumpet,+,0.798
885,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.699
886,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
887,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.898
888,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
889,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
890,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
891,17:BaritoneSaxophone,19:BassSaxophone,+,0.699
892,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
893,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
894,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
895,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
896,17:BaritoneSaxophone,6:CTrumpet,+,0.699
897,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.798
898,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
899,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
900,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.798
901,17:BaritoneSaxophone,6:CTrumpet,+,0.699
902,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.799
903,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
904,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
905,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.898
906,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
907,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
908,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
909,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
910,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
911,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
912,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
913,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.499
914,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
915,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
916,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
917,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
918,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
919,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
920,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
921,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.599
922,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
923,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
924,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.898
925,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.699
926,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
927,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
928,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
929,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
930,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
931,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
932,17:BaritoneSaxophone,6:CTrumpet,+,0.499
933,17:BaritoneSaxophone,17:BaritoneSaxophone,,0.998
934,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.799
935,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.998
936,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.998
937,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.998
938,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.898
939,12:B-FlatTrumpet,1:TenorSaxophone,+,0.499
940,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.998
941,12:B-FlatTrumpet,1:TenorSaxophone,+,0.699
942,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.998
943,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.998
944,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.999
945,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.998
946,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.998
947,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.998
948,12:B-FlatTrumpet,1:TenorSaxophone,+,0.699
949,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.899
950,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.799
951,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.998
952,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.699
953,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.998
954,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.998
955,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.998
956,12:B-FlatTrumpet,1:TenorSaxophone,+,0.699
957,12:B-FlatTrumpet,1:TenorSaxophone,+,0.898
958,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.998
959,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.998
960,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.998
961,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.998
962,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.599
963,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.998
964,12:B-FlatTrumpet,1:TenorSaxophone,+,0.799
965,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.998
966,12:B-FlatTrumpet,1:TenorSaxophone,+,0.599
967,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.998
968,12:B-FlatTrumpet,1:TenorSaxophone,+,0.699
969,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.699
970,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.898
971,12:B-FlatTrumpet,1:TenorSaxophone,+,0.499
972,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.998
973,12:B-FlatTrumpet,20:Tuba,+,0.998
974,12:B-FlatTrumpet,1:TenorSaxophone,+,0.899
975,12:B-FlatTrumpet,1:TenorSaxophone,+,0.599
976,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.599
977,12:B-FlatTrumpet,1:TenorSaxophone,+,0.499
978,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.799
979,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.998
980,12:B-FlatTrumpet,1:TenorSaxophone,+,0.699
981,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.998
982,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.999
983,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.898
984,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.998
985,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.699
986,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.999
987,12:B-FlatTrumpet,1:TenorSaxophone,+,0.599
988,12:B-FlatTrumpet,1:TenorSaxophone,+,0.599
989,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.998
990,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.998
991,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.599
992,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.998
993,12:B-FlatTrumpet,1:TenorSaxophone,+,0.698
994,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.899
995,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.898
996,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.998
997,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.998
998,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.998
999,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.998
1000,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.799
1001,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.998
1002,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.998
1003,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.998
1004,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.998
1005,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.998
1006,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.998
1007,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.998
1008,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.998
1009,12:B-FlatTrumpet,1:TenorSaxophone,+,0.699
1010,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.998
1011,12:B-FlatTrumpet,12:B-FlatTrumpet,,0.998
1012,13:Marimba,16:Vibraphone,+,0.998
1013,13:Marimba,16:Vibraphone,+,0.998
1014,13:Marimba,16:Vibraphone,+,0.798
1015,13:Marimba,16:Vibraphone,+,0.998
1016,13:Marimba,13:Marimba,,0.998
1017,13:Marimba,16:Vibraphone,+,0.799
1018,13:Marimba,16:Vibraphone,+,0.998
1019,13:Marimba,16:Vibraphone,+,0.998
1020,13:Marimba,16:Vibraphone,+,0.998
1021,13:Marimba,13:Marimba,,0.998
1022,13:Marimba,16:Vibraphone,+,0.998
1023,13:Marimba,16:Vibraphone,+,0.998
1024,13:Marimba,16:Vibraphone,+,0.998
1025,13:Marimba,16:Vibraphone,+,0.998
1026,13:Marimba,16:Vibraphone,+,0.998
1027,13:Marimba,16:Vibraphone,+,0.998
1028,13:Marimba,13:Marimba,,0.998
1029,13:Marimba,13:Marimba,,0.699
1030,13:Marimba,16:Vibraphone,+,0.998
1031,13:Marimba,13:Marimba,,0.899
1032,13:Marimba,16:Vibraphone,+,0.998
1033,13:Marimba,16:Vibraphone,+,0.998
1034,13:Marimba,16:Vibraphone,+,0.998
1035,13:Marimba,16:Vibraphone,+,0.998
1036,13:Marimba,16:Vibraphone,+,0.799
1037,13:Marimba,13:Marimba,,0.999
1038,13:Marimba,16:Vibraphone,+,0.998
1039,13:Marimba,16:Vibraphone,+,0.998
1040,13:Marimba,16:Vibraphone,+,0.998
1041,13:Marimba,16:Vibraphone,+,0.998
1042,13:Marimba,13:Marimba,,0.998
1043,13:Marimba,13:Marimba,,0.999
1044,13:Marimba,16:Vibraphone,+,0.998
1045,13:Marimba,13:Marimba,,0.999
1046,13:Marimba,16:Vibraphone,+,0.799
1047,13:Marimba,13:Marimba,,0.998
1048,13:Marimba,13:Marimba,,0.999
1049,13:Marimba,16:Vibraphone,+,0.998
1050,13:Marimba,16:Vibraphone,+,0.998
1051,13:Marimba,13:Marimba,,0.499
1052,13:Marimba,16:Vibraphone,+,0.798
1053,13:Marimba,16:Vibraphone,+,0.998
1054,13:Marimba,13:Marimba,,0.998
1055,13:Marimba,16:Vibraphone,+,0.898
1056,13:Marimba,16:Vibraphone,+,0.998
1057,13:Marimba,16:Vibraphone,+,0.998
1058,13:Marimba,13:Marimba,,0.999
